Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,8315,8186,8185
0.00300299999999964,8401,8181,8195
0.00682699999999947,8522,8181,8198
0.024379999999999,8647,8178,8198
0.0314870000000003,8769,8178,8198
0.0327120000000001,8924,8183,8198
0.0389119999999998,9050,8178,8195
0.0499949999999991,9168,8178,8192
0.0564309999999999,9259,8181,8195
0.0677419999999991,9354,8178,8195
0.0794709999999998,9427,8181,8192
0.0905930000000001,9487,8178,8195
0.0970549999999992,9537,8181,8192
0.108362999999999,9580,8178,8192
0.117350999999999,9612,8178,8192
0.128523999999999,9646,8178,8192
0.13721,9668,8178,8190
0.148866,9685,8178,8190
0.157364999999999,9701,8178,8190
0.168961999999999,9721,8181,8187
0.179689,9737,8178,8187
0.188780999999999,9748,8178,8187
0.199693999999999,9760,8178,8187
0.208753,9768,8178,8187
0.217419,9777,8178,8187
0.22641,9780,8181,8187
0.239747999999999,9785,8181,8185
0.246155999999999,9785,8181,8185
0.260188999999999,9780,8178,8187
0.265919,9780,8178,8182
0.277068,9777,8178,8182
0.288342,9774,8181,8185
0.297127999999999,9765,8178,8185
0.308831,9765,8178,8182
0.321346,9760,8181,8185
0.327809,9756,8178,8182
0.339231,9753,8178,8180
0.348224,9745,8178,8185
0.357296999999999,9745,8178,8182
0.366334999999999,9742,8181,8185
0.377279,9742,8178,8182
0.390108999999999,9734,8178,8185
0.396618,9734,8178,8185
0.407219,9726,8178,8182
0.416274999999999,9721,8178,8182
0.427399999999999,9713,8181,8185
0.436223999999999,9706,8178,8180
0.447564999999999,9698,8181,8180
0.456080999999999,9690,8178,8180
0.469785,9682,8178,8182
0.476004999999999,9674,8181,8185
0.486835999999998,9666,8178,8182
0.497297,9657,8178,8182
0.508374999999999,9643,8181,8180
0.517322,9631,8178,8180
0.529026,9620,8181,8182
0.538082999999999,9604,8175,8180
0.549539999999999,9591,8181,8182
0.555676999999999,9577,8181,8182
0.567596,9561,8178,8182
0.576533,9548,8181,8182
0.588213,9534,8181,8182
0.597074999999998,9521,8178,8182
0.608690999999999,9513,8178,8182
0.617704,9505,8181,8182
0.629171999999999,9490,8178,8182
0.635776999999999,9482,8181,8182
0.647110999999999,9473,8181,8180
0.656165,9462,8181,8182
0.666812999999999,9448,8178,8180
0.675877,9443,8178,8185
0.689719,9432,8181,8185
0.69619,9427,8178,8182
0.706797,9418,8178,8182
0.715912999999999,9410,8175,8182
0.727152999999999,9401,8175,8185
0.735916,9393,8175,8182
0.746739,9387,8175,8182
0.755471,9376,8175,8180
0.766660999999999,9368,8175,8182
0.778305,9357,8175,8185
0.786959,9352,8175,8182
0.798637999999999,9334,8178,8185
0.809317,9324,8181,8182
0.821463999999999,9315,8181,8180
0.824800999999999,9305,8178,8180
0.836283,9287,8178,8180
0.847140999999999,9273,8181,8182
0.858597999999999,9262,8178,8182
0.864949999999999,9246,8178,8182
0.875658,9230,8178,8185
0.886771999999999,9216,8178,8180
0.898460999999999,9200,8178,8182
0.907503,9184,8178,8182
0.916359,9171,8175,8185
0.928082999999999,9157,8175,8182
0.936228999999999,9146,8175,8182
0.947362999999999,9135,8175,8182
0.955629,9125,8175,8180
0.96725,9116,8178,8185
0.978944,9104,8175,8185
0.987990999999999,9096,8178,8185
0.996931999999999,9090,8175,8182
1.00558,9087,8175,8185
1.017233,9082,8181,8185
1.026312,9077,8181,8182
1.037995,9074,8178,8185
1.047102,9071,8181,8185
1.058575,9069,8178,8182
1.064499,9063,8178,8182
1.075811,9060,8178,8185
1.087153,9055,8181,8185
1.096005,9047,8178,8182
1.107192,9038,8181,8180
1.116161,9024,8181,8182
1.127769,9007,8178,8182
1.138651,8993,8178,8185
1.147456,8980,8178,8182
1.159097,8960,8178,8180
1.16554,8941,8178,8182
1.177227,8916,8181,8185
1.18512,8891,8178,8185
1.196164,8869,8178,8180
1.207325,8844,8178,8182
1.216381,8822,8178,8180
1.225463,8793,8181,8185
1.238793,8766,8178,8182
1.245298,8741,8178,8182
1.256711,8705,8178,8182
1.265596,8670,8178,8180
1.277074,8627,8178,8180
1.287967,8586,8178,8180
1.294477,8541,8178,8182
1.307848,8498,8178,8182
1.316582,8444,8181,8182
1.327851,8382,8178,8182
1.333738,8310,8181,8177
1.347927,8227,8181,8182
1.35653,8163,8181,8182
1.368215,8122,8186,8182
1.374678,8074,8191,8182
1.38635,8018,8199,8182
1.395575,7967,8206,8182
1.40679,7904,8219,8180
1.415848,7848,8227,8182
1.427146,7787,8250,8185
1.437701,7741,8260,8180
1.446751,7674,8281,8177
1.458383,7647,8291,8182
1.464833,7608,8296,8180
1.476515,7555,8315,8182
1.485612,7511,8318,8187
1.496805,7511,8333,8182
1.505508,7459,8336,8182
1.514474,7497,8344,8182
1.525949,7444,8338,8190
1.53755,7473,8341,8177
1.544028,7439,8354,8192
1.557718,7422,8344,8177
1.56605,7456,8346,8182
1.576874,7444,8333,8192
1.588236,7489,8357,8187
1.594698,7508,8344,8177
1.606212,7464,8333,8177
1.614799,7522,8328,8180
1.626585,7503,8331,8185
1.635123,7516,8328,8182
1.646852,7563,8331,8185
1.655242,7533,8323,8169
1.666643,7511,8323,8182
1.674839,7527,8326,8177
1.683894,7541,8328,8174
1.698075,7541,8315,8187
1.70667,7525,8323,8185
1.714857,7578,8320,8180
1.723402,7578,8310,8182
1.737563,7586,8323,8182
1.746658,7611,8310,8180
1.755727,7566,8315,8177
1.766404,7600,8310,8185
1.777022,7569,8318,8177
1.787561,7602,8315,8185
1.796633,7569,8315,8187
1.805455,7629,8313,8182
1.81395,7608,8308,8182
1.826169,7608,8301,8187
1.834824,7660,8308,8185
1.846412,7627,8304,8177
