Time [s],Gauge Pressure [cmH2O],Inspiratory differenrtial pressure [cmH2O],Expiratory differenrtial pressure [cmH2O]
0,22.872075514646,-0.15019186548079,-0.0750959327403949
0.00308300000000017,22.850619533863,-0.15019186548079,-0.10727990391485
0.00725300000000217,22.7862515915141,-0.182375836655245,-0.0750959327403949
0.0226150000000018,22.7647956107311,-0.182375836655245,-0.0750959327403949
0.0290530000000011,22.7218836491652,-0.182375836655245,-0.0750959327403949
0.0305220000000013,22.7218836491652,-0.182375836655245,-0.0750959327403949
0.0412320000000008,22.6896996779907,-0.182375836655245,-0.0750959327403949
0.0512480000000011,22.7218836491652,-0.182375836655245,-0.0750959327403949
0.0590660000000014,22.7647956107311,-0.182375836655245,-0.0750959327403949
0.0691660000000027,22.8184355626886,-0.182375836655245,-0.0536399519574249
0.079739,22.8184355626886,-0.182375836655245,-0.0536399519574249
0.0891890000000011,22.850619533863,-0.182375836655245,-0.0536399519574249
0.0991220000000013,22.850619533863,-0.15019186548079,-0.0536399519574249
0.111275000000003,22.850619533863,-0.15019186548079,-0.10727990391485
0.119068000000002,22.8184355626886,-0.15019186548079,-0.0750959327403949
0.130209000000001,22.7218836491652,-0.118007894306335,-0.02145598078297
0.141458,22.7218836491652,-0.15019186548079,-0.12873588469782
0.150410000000001,22.6896996779907,-0.15019186548079,-0.0750959327403949
0.161983000000003,22.6467877164248,-0.15019186548079,-0.0750959327403949
0.170536000000002,22.6253317356418,-0.15019186548079,-0.0536399519574249
0.182206000000001,22.5931477644674,-0.15019186548079,-0.2145598078297
0.188245000000002,22.7647956107311,-0.15019186548079,-0.0750959327403949
0.199461000000003,22.7862515915141,-0.15019186548079,-0.10727990391485
0.210260000000002,22.8184355626886,-0.15019186548079,-0.0750959327403949
0.218855000000001,22.9042594858204,-0.15019186548079,-0.0750959327403949
0.230447000000002,22.9364434569949,-0.15019186548079,-0.0750959327403949
0.239093,22.9686274281694,-0.15019186548079,-0.0536399519574249
0.250748000000002,22.9364434569949,-0.15019186548079,-0.0750959327403949
0.259011000000001,22.9364434569949,-0.15019186548079,-0.0750959327403949
0.270411000000003,22.872075514646,-0.15019186548079,-0.0536399519574249
0.281230000000001,22.9042594858204,-0.15019186548079,-0.0536399519574249
0.290282000000001,22.9364434569949,-0.15019186548079,-0.0750959327403949
0.301654000000003,22.872075514646,-0.15019186548079,-0.0750959327403949
0.310696,22.8184355626886,-0.182375836655245,-0.10727990391485
0.319629000000003,22.7647956107311,-0.182375836655245,-0.0750959327403949
0.328765000000001,22.7647956107311,-0.15019186548079,-0.0750959327403949
0.340485000000001,22.7218836491652,-0.182375836655245,-0.0750959327403949
0.349534000000002,22.7647956107311,-0.15019186548079,-0.0750959327403949
0.358636000000001,22.7862515915141,-0.182375836655245,-0.10727990391485
0.370264000000002,22.7647956107311,-0.182375836655245,-0.12873588469782
0.381878,22.7647956107311,-0.182375836655245,-0.0750959327403949
0.388344,22.7862515915141,-0.182375836655245,-0.0750959327403949
0.400749000000001,22.7862515915141,-0.182375836655245,-0.0750959327403949
0.407931000000001,22.8184355626886,-0.182375836655245,-0.0750959327403949
0.419238,22.8184355626886,-0.182375836655245,-0.0750959327403949
0.428171000000003,22.850619533863,-0.15019186548079,-0.0750959327403949
0.439915000000003,22.872075514646,-0.182375836655245,-0.0750959327403949
0.448979000000001,22.9364434569949,-0.182375836655245,-0.0536399519574249
0.460585000000002,22.9900834089523,-0.182375836655245,-0.12873588469782
0.469062000000001,23.0222673801268,-0.182375836655245,-0.0750959327403949
0.480610000000002,23.0544513513012,-0.182375836655245,-0.0750959327403949
0.489677,23.1080913032587,-0.182375836655245,-0.0750959327403949
0.498773,23.1402752744331,-0.182375836655245,-0.0750959327403949
0.510056000000002,23.1617312552161,-0.182375836655245,-0.0750959327403949
0.518217,23.1939152263905,-0.182375836655245,-0.0536399519574249
0.52984,23.1939152263905,-0.182375836655245,-0.0750959327403949
0.540648000000001,23.1939152263905,-0.182375836655245,-0.0750959327403949
0.549191,23.1617312552161,-0.182375836655245,-0.10727990391485
0.560557000000003,23.1080913032587,-0.182375836655245,-0.0750959327403949
0.569142000000003,23.0759073320842,-0.182375836655245,-0.10727990391485
0.578229,23.0544513513012,-0.182375836655245,-0.0750959327403949
0.591398000000002,23.0222673801268,-0.182375836655245,-0.0750959327403949
0.597858000000002,23.0544513513012,-0.182375836655245,-0.10727990391485
0.609542000000001,23.0544513513012,-0.182375836655245,-0.10727990391485
0.618247,23.0222673801268,-0.182375836655245,-0.0750959327403949
0.629989000000002,23.0544513513012,-0.118007894306335,-0.0536399519574249
0.638920000000002,23.0222673801268,-0.15019186548079,-0.10727990391485
0.649678000000002,23.0544513513012,-0.15019186548079,-0.0536399519574249
0.658303,23.0544513513012,-0.15019186548079,-0.0750959327403949
0.668571,23.0222673801268,-0.15019186548079,-0.0750959327403949
0.680193000000003,22.9900834089523,-0.15019186548079,-0.0536399519574249
0.691637,22.9900834089523,-0.118007894306335,-0.0750959327403949
0.698113000000003,23.0759073320842,-0.15019186548079,-0.0750959327403949
0.709846000000002,22.9900834089523,-0.15019186548079,-0.10727990391485
0.718471000000001,22.9042594858204,-0.15019186548079,-0.0750959327403949
0.730198000000001,22.8184355626886,-0.182375836655245,-0.0536399519574249
0.739182000000003,22.850619533863,-0.182375836655245,-0.10727990391485
0.750882000000001,22.8184355626886,-0.182375836655245,-0.0750959327403949
0.759973000000002,22.8184355626886,-0.182375836655245,-0.0750959327403949
0.771421,22.7647956107311,-0.182375836655245,-0.0750959327403949
0.777889000000002,22.6467877164248,-0.203831817438215,-0.10727990391485
0.789577000000001,22.6253317356418,-0.182375836655245,-0.0750959327403949
0.798653000000002,22.5931477644674,-0.182375836655245,-0.0750959327403949
0.809473000000001,22.5073238413355,-0.182375836655245,-0.0750959327403949
0.819180000000003,22.3893159470292,-0.182375836655245,-0.0750959327403949
0.826381000000001,22.3893159470292,-0.182375836655245,-0.0750959327403949
0.837278000000001,22.3034920238973,-0.15019186548079,-0.0750959327403949
0.848094,22.2713080527228,-0.15019186548079,-0.0750959327403949
0.859701000000001,22.185484129591,-0.15019186548079,-0.10727990391485
0.868765,22.0996602064591,-0.118007894306335,-0.0750959327403949
0.880341000000001,22.0138362833272,-0.15019186548079,-0.0750959327403949
0.888861000000002,21.8958283890209,-0.15019186548079,-0.0750959327403949
0.902849,21.7349085331486,-0.118007894306335,-0.0750959327403949
0.909477000000003,21.6383566196252,-0.15019186548079,-0.10727990391485
0.918636000000003,21.434524802187,-0.15019186548079,-0.10727990391485
0.930302000000001,21.2199649943573,-0.15019186548079,-0.0750959327403949
0.938342000000002,21.0483171480935,-0.182375836655245,-0.0750959327403949
