Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,8442,8178,8208
0.0234269999999981,8436,8178,8210
0.0268959999999971,8442,8178,8210
0.0278029999999987,8436,8175,8210
0.037984999999999,8439,8175,8210
0.0470819999999996,8433,8178,8208
0.0555959999999978,8428,8178,8208
0.0650029999999973,8425,8178,8208
0.075371999999998,8423,8178,8208
0.0879179999999984,8420,8178,8208
0.0987289999999987,8409,8178,8205
0.107771,8404,8178,8208
0.115599999999997,8398,8181,8203
0.128342,8398,8175,8200
0.137476999999997,8396,8173,8203
0.148153999999998,8396,8175,8203
0.156841,8393,8175,8203
0.168073999999997,8393,8173,8205
0.177149999999997,8398,8175,8203
0.188341999999999,8393,8175,8205
0.197105999999998,8398,8173,8203
0.205798999999999,8393,8175,8205
0.217040999999998,8393,8175,8203
0.225166999999999,8390,8175,8203
0.235111999999997,8390,8175,8203
0.245054999999997,8387,8175,8203
0.253112999999999,8385,8175,8200
0.264844,8385,8173,8200
0.278412999999997,8377,8175,8198
0.284877999999999,8369,8175,8200
0.296823999999997,8369,8175,8200
0.308,8366,8175,8200
0.316931999999998,8358,8175,8198
0.327992999999999,8361,8175,8198
0.337073,8356,8178,8200
0.347466999999998,8353,8178,8200
0.356061999999998,8345,8175,8198
0.367338999999998,8345,8178,8198
0.376569,8345,8175,8195
0.388136999999997,8339,8175,8195
0.394523999999997,8337,8175,8195
0.406163999999997,8331,8178,8195
0.416782999999999,8329,8175,8195
0.428275999999997,8329,8178,8195
0.434978999999998,8326,8178,8195
0.448113999999997,8320,8175,8195
0.454499999999999,8323,8173,8192
0.468295999999999,8320,8175,8192
0.47447,8323,8175,8192
0.488643,8326,8173,8195
0.495101999999999,8329,8175,8195
0.505427999999998,8331,8175,8195
0.517069999999997,8329,8175,8195
0.528428999999999,8326,8175,8195
0.537507999999999,8323,8175,8195
0.545814999999997,8320,8178,8192
0.554693999999998,8315,8178,8192
0.566063,8312,8178,8192
0.577052999999999,8310,8181,8192
0.587594999999997,8307,8178,8192
0.596235,8304,8178,8192
0.607810999999998,8307,8178,8190
0.616854999999997,8304,8178,8192
0.623268999999997,8304,8178,8192
0.634798,8304,8178,8192
0.646228999999998,8307,8178,8192
0.657933999999997,8304,8178,8190
0.667009,8304,8175,8192
0.675238999999998,8301,8175,8192
0.686720999999999,8299,8178,8190
0.695599999999999,8299,8178,8190
0.707224,8296,8178,8190
0.713473999999998,8293,8175,8190
0.727241999999997,8291,8178,8190
0.736263999999998,8285,8178,8190
0.748065999999998,8283,8178,8190
0.754572,8283,8178,8190
0.766167999999997,8283,8178,8187
0.775219,8279,8178,8187
0.786572999999997,8273,8178,8187
0.798445999999998,8268,8178,8187
0.807516999999997,8265,8178,8187
0.813865999999997,8260,8178,8187
0.826756999999997,8249,8178,8185
0.835560999999998,8238,8178,8185
0.846584999999997,8227,8178,8182
0.855215999999999,8208,8178,8182
0.866842999999999,8198,8178,8180
0.875246999999998,8182,8178,8177
0.884079999999997,8174,8178,8177
0.894894999999998,8139,8183,8187
0.902807999999997,8128,8186,8185
0.914386999999998,8097,8183,8180
0.925895999999998,8064,8191,8180
0.934828,8028,8193,8180
0.946280999999999,7988,8199,8180
0.957058,7956,8204,8182
0.967765,7923,8206,8180
0.974069,7895,8217,8177
0.985151999999999,7865,8219,8177
0.994254999999999,7827,8224,8177
1.004849,7807,8239,8177
1.013902,7784,8239,8177
1.025566,7760,8239,8174
1.034641,7757,8250,8182
1.046277,7733,8250,8180
1.055374,7749,8260,8172
1.067082,7696,8255,8180
1.075584,7721,8263,8180
1.086754,7718,8263,8182
1.095502,7715,8260,8180
1.106819,7713,8255,8182
1.115375,7713,8268,8180
1.127066,7699,8260,8182
1.135527,7733,8268,8182
1.147129,7710,8263,8182
1.156185,7721,8263,8177
1.167647,7726,8257,8177
1.176364,7776,8260,8180
1.185124,7724,8260,8182
1.193675,7710,8260,8182
1.204902,7715,8263,8182
1.215796,7729,8257,8180
1.224425,7710,8265,8180
1.235782,7705,8263,8185
1.244756,7710,8263,8182
1.256256,7733,8265,8182
1.265318,7729,8257,8180
1.276997,7729,8265,8182
1.28614,7710,8257,8180
1.297466,7707,8265,8180
1.306428,7696,8257,8177
1.314948,7705,8265,8177
1.323843,7741,8265,8182
1.335509,7715,8268,8177
1.34456,7713,8270,8182
1.356213,7713,8260,8182
1.365281,7718,8260,8180
1.376177,7729,8265,8180
1.385065,7721,8257,8177
1.396102,7718,8260,8185
1.405031,7738,8263,8177
1.416644,7738,8252,8180
1.423097,7726,8260,8180
1.434291,7721,8260,8177
1.443403,7721,8257,8180
1.455086,7726,8263,8182
1.464166,7729,8263,8182
1.47582,7724,8257,8180
1.48405,7713,8257,8185
1.49566,7726,8265,8180
1.504524,7726,8270,8180
1.515845,7696,8265,8180
1.5245,7696,8255,8180
1.53578,7674,8265,8177
1.544534,7696,8260,8180
1.55618,7713,8260,8180
1.565248,7696,8270,8180
1.576546,7702,8260,8180
1.582674,7710,8273,8180
1.596911,7699,8273,8182
1.603374,7696,8276,8182
1.614985,7729,8263,8180
1.623723,7713,8263,8177
1.634664,7721,8265,8182
1.646214,7733,8260,8182
1.655225,7713,8252,8185
1.666446,7715,8257,8182
1.675493,7735,8260,8182
1.68686,7746,8263,8180
1.693342,7724,8260,8174
1.705059,7733,8257,8182
1.713112,7721,8260,8180
1.724103,7721,8260,8180
1.734801,7726,8265,8180
1.743154,7735,8257,8177
1.754152,7710,8257,8180
1.765029,7741,8263,8177
1.774092,7735,8260,8180
1.78318,7741,8263,8177
1.794834,7729,8260,8185
1.805586,7721,8260,8177
1.814299,7743,8268,8180
1.825911,7741,8252,8174
1.834509,7718,8255,8180
1.845726,7733,8263,8180
1.856659,7741,8260,8177
1.863039,7743,8247,8185
1.874626,7733,8255,8180
1.88364,7749,8257,8185
1.895267,7757,8252,8182
1.903808,7752,8250,8177
1.915469,7746,8265,8180
1.924608,7741,8260,8177
1.93621,7768,8257,8177
1.945128,7765,8250,8182
1.953881,7771,8250,8180
1.962922,7762,8260,8177
1.974572,7771,8252,8180
1.982979,7793,8245,8180
1.994642,7799,8245,8182
2.005285,7793,8247,8185
2.014047,7796,8239,8180
2.025297,7791,8245,8177
2.03168,7793,8247,8180
2.043185,7799,8245,8180
2.053711,7799,8245,8180
2.062776,7815,8245,8180
2.074049,7815,8242,8180
2.083126,7827,8245,8180
2.094721,7818,8242,8180
2.103287,7835,8239,8177
2.114918,7835,8242,8177
2.125216,7829,8239,8185
2.133683,7835,8237,8182
2.145426,7840,8237,8180
2.153629,7832,8237,8180
2.162658,7835,8232,8182
2.174233,7829,8242,8182
2.183287,7838,8232,8180
2.194599,7815,8232,8177
2.202886,7820,8239,8180
2.214562,7820,8239,8180
2.225675,7851,8239,8182
2.2345,7843,8230,8182
2.245868,7881,8227,8182
2.252386,7889,8227,8182
2.263272,7929,8219,8180
2.271591,7961,8214,8180
2.283144,7986,8206,8180
2.294527,8009,8201,8180
2.304913,8055,8196,8180
2.311058,8083,8191,8180
2.325335,8120,8183,8180
2.333991,8147,8181,8180
2.342447,8177,8175,8180
2.354033,8200,8175,8180
2.363001,8230,8181,8187
2.374592,8254,8173,8187
2.383595,8271,8175,8187
2.395012,8299,8175,8192
2.40406,8318,8178,8192
2.415583,8331,8178,8195
2.422171,8345,8178,8195
2.433852,8356,8178,8198
2.442908,8369,8178,8200
2.454752,8387,8178,8200
2.461276,8398,8178,8203
2.472674,8417,8178,8208
2.484307,8436,8175,8208
2.493179,8455,8178,8210
2.504898,8476,8178,8213
2.512946,8490,8181,8218
2.521427,8506,8178,8218
2.533039,8517,8175,8221
2.544654,8527,8175,8223
2.553973,8533,8175,8221
2.562967,8541,8175,8221
2.574264,8546,8170,8223
2.585777,8546,8173,8226
2.592239,8538,8178,8226
2.603903,8538,8173,8221
2.614811,8536,8175,8223
2.623864,8525,8175,8223
2.632507,8525,8178,8223
2.643683,8527,8178,8223
2.65265,8517,8178,8223
2.663416,8519,8178,8218
2.672446,8509,8178,8221
2.684096,8511,8178,8221
2.694753,8509,8178,8221
2.703802,8509,8178,8221
2.712863,8506,8175,8218
2.720893,8500,8175,8221
2.732191,8498,8178,8223
2.743764,8500,8175,8216
2.752417,8495,8181,8221
2.763047,8495,8178,8221
2.774287,8498,8178,8216
2.78337,8492,8175,8213
2.795127,8487,8178,8218
2.802733,8492,8178,8218
2.812433,8484,8181,8216
2.822691,8492,8175,8218
2.831496,8490,8178,8218
2.840452,8484,8178,8221
2.851874,8484,8175,8218
2.863238,8487,8178,8218
2.872117,8484,8178,8218
2.88542,8481,8178,8218
2.891331,8487,8175,8218
2.902967,8476,8178,8216
2.911636,8481,8178,8218
2.922861,8473,8178,8216
2.931864,8468,8178,8216
2.941418,8468,8178,8213
2.953368,8468,8178,8216
2.963915,8458,8178,8213
2.974047,8458,8178,8213
2.9833,8450,8175,8210
2.994817,8439,8181,8213
3.001315,8436,8178,8210
3.012945,8431,8175,8210
3.021808,8428,8178,8208
3.033384,8428,8175,8208
3.04223,8417,8178,8208
3.053505,8414,8178,8210
3.062548,8417,8175,8208
3.074198,8414,8178,8208
3.083256,8412,8175,8208
3.09472,8414,8178,8208
3.100693,8417,8178,8205
3.114525,8423,8175,8205
3.121029,8420,8178,8208
3.132303,8414,8178,8208
3.141337,8417,8175,8208
3.153073,8420,8178,8208
3.161896,8417,8178,8208
3.173644,8423,8178,8205
3.182776,8420,8178,8208
3.193998,8417,8178,8210
3.203067,8414,8178,8205
3.214474,8420,8178,8208
3.22355,8417,8178,8208
3.230054,8423,8178,8208
3.241213,8423,8175,8208
3.252875,8420,8178,8205
3.261497,8414,8178,8205
3.273157,8414,8178,8208
3.281635,8412,8178,8205
3.29325,8412,8178,8205
3.302516,8406,8178,8205
3.310897,8406,8178,8205
3.322409,8409,8178,8203
3.330576,8404,8178,8205
3.341944,8404,8178,8205
3.351022,8404,8178,8203
3.362673,8398,8178,8203
3.371473,8393,8178,8203
3.379537,8393,8178,8205
3.393694,8393,8178,8203
3.402395,8387,8178,8203
3.411408,8382,8178,8200
3.422623,8382,8181,8203
3.431644,8377,8178,8203
3.443331,8379,8178,8203
3.452441,8377,8178,8203
3.464039,8377,8178,8200
3.470521,8385,8175,8203
3.481762,8385,8178,8203
3.490819,8387,8175,8203
3.502593,8385,8175,8203
3.511664,8382,8173,8203
3.522847,8382,8175,8205
3.528884,8379,8175,8200
3.542659,8385,8173,8203
3.551365,8377,8175,8200
3.562953,8382,8175,8203
3.571201,8382,8173,8200
3.582203,8372,8178,8203
3.591285,8377,8178,8200
3.602924,8372,8175,8200
3.612077,8372,8178,8200
3.621055,8369,8178,8200
3.632139,8366,8178,8200
3.64067,8366,8178,8200
3.651782,8369,8178,8200
3.662775,8366,8178,8200
3.671842,8369,8178,8200
3.683336,8366,8175,8200
3.693728,8366,8178,8200
3.70021,8369,8173,8200
3.711857,8366,8175,8200
3.722996,8366,8175,8203
3.731737,8369,8173,8200
3.740586,8369,8175,8200
3.751988,8372,8173,8200
3.763185,8377,8175,8203
3.77225,8377,8173,8200
3.780641,8372,8175,8200
3.791391,8379,8175,8200
3.802445,8372,8178,8200
3.813627,8372,8175,8200
3.820217,8372,8178,8198
3.829257,8372,8178,8200
3.840851,8372,8178,8200
3.849872,8366,8178,8200
3.861232,8366,8178,8200
3.870286,8366,8178,8200
3.881951,8366,8178,8200
3.890181,8366,8175,8200
3.90129,8366,8175,8200
3.912563,8364,8175,8200
3.921608,8364,8175,8200
