Time [s],Gauge Pressure [cmH2O],Inspiratory differenrtial pressure [cmH2O],Expiratory differenrtial pressure [cmH2O]
0,-2.29578994377779,0.590039471531674,-0.10727990391485
0.0241239999999934,-2.05977415516512,0.622223442706129,-0.12873588469782
0.0293089999999978,-2.20996602064591,0.622223442706129,-0.10727990391485
0.0303909999999945,-2.38161386690967,0.643679423489099,-0.160919855872275
0.0352499999999978,-2.20996602064591,0.622223442706129,-0.12873588469782
0.0439109999999943,-2.24214999182036,0.675863394663554,-0.12873588469782
0.0526879999999963,-2.41379783808412,0.675863394663554,-0.12873588469782
0.0638149999999982,-2.32797391495224,0.643679423489099,-0.12873588469782
0.0720219999999969,-2.56398970356491,0.643679423489099,-0.12873588469782
0.0836469999999991,-2.61762965552234,0.643679423489099,-0.12873588469782
0.0952859999999944,-2.499621761216,0.675863394663554,-0.10727990391485
0.101752999999995,-2.47816578043303,0.675863394663554,-0.160919855872275
0.114720999999996,-2.64981362669679,0.697319375446524,-0.19310382704673
0.121842999999998,-2.56398970356491,0.675863394663554,-0.10727990391485
0.132404999999999,-2.41379783808412,0.643679423489099,-0.160919855872275
0.143172,-2.44598180925858,0.729503346620979,-0.160919855872275
0.152145999999995,-2.47816578043303,0.697319375446524,-0.160919855872275
0.163656999999994,-2.32797391495224,0.675863394663554,-0.160919855872275
0.172370999999998,-2.58544568434788,0.643679423489099,-0.10727990391485
0.184070999999996,-2.41379783808412,0.622223442706129,-0.10727990391485
0.193096999999995,-2.18851003986294,0.675863394663554,-0.160919855872275
0.204530999999996,-2.38161386690967,0.622223442706129,-0.0750959327403949
0.213916999999995,-2.53180573239046,0.590039471531674,-0.10727990391485
0.224691999999997,-2.32797391495224,0.643679423489099,-0.12873588469782
0.233547999999999,-2.38161386690967,0.622223442706129,-0.10727990391485
0.242331,-2.44598180925858,0.643679423489099,-0.160919855872275
0.251369999999994,-2.44598180925858,0.697319375446524,-0.12873588469782
0.262551999999999,-2.499621761216,0.675863394663554,-0.160919855872275
0.271189,-2.47816578043303,0.622223442706129,-0.12873588469782
0.282841999999995,-2.61762965552234,0.761687317795434,-0.160919855872275
0.293712999999997,-2.38161386690967,0.697319375446524,-0.10727990391485
0.302498,-2.70345357865422,0.729503346620979,-0.19310382704673
0.314400999999997,-2.58544568434788,0.697319375446524,-0.10727990391485
0.323363999999998,-2.56398970356491,0.783143298578404,-0.19310382704673
0.332198999999996,-2.499621761216,0.729503346620979,-0.12873588469782
0.343487999999994,-2.56398970356491,0.729503346620979,-0.10727990391485
0.352436999999995,-2.38161386690967,0.697319375446524,-0.12873588469782
0.364142999999999,-2.24214999182036,0.729503346620979,-0.12873588469782
0.370594999999994,-2.27433396299482,0.697319375446524,-0.160919855872275
0.384811999999997,-2.18851003986294,0.729503346620979,-0.0536399519574249
0.390495999999999,-2.18851003986294,0.675863394663554,-0.12873588469782
0.402131999999995,-2.24214999182036,0.675863394663554,-0.160919855872275
0.413437999999999,-2.20996602064591,0.643679423489099,-0.12873588469782
0.422020999999994,-1.98467822242472,0.675863394663554,-0.19310382704673
0.432933999999996,-1.75939042420354,0.622223442706129,-0.160919855872275
0.444241999999996,-2.11341410712254,0.622223442706129,-0.12873588469782
0.450717999999995,-1.66283851068017,0.643679423489099,-0.160919855872275
0.463960999999998,-1.6413825298972,0.590039471531674,-0.160919855872275
0.472970999999994,-1.75939042420354,0.590039471531674,-0.12873588469782
0.484792999999996,-1.52337463559087,0.568583490748704,-0.160919855872275
0.493850999999999,-1.40536674128453,0.622223442706129,-0.12873588469782
0.502916999999997,-1.40536674128453,0.590039471531674,-0.12873588469782
0.511964999999996,-1.43755071245899,0.590039471531674,-0.12873588469782
0.523607999999996,-1.11571100071444,0.622223442706129,-0.19310382704673
0.532053999999995,-1.31954281815265,0.568583490748704,-0.19310382704673
0.543482999999995,-1.26590286619523,0.590039471531674,-0.160919855872275
0.552582999999998,-1.0727990391485,0.568583490748704,-0.19310382704673
0.564294999999994,-1.11571100071444,0.536399519574249,-0.160919855872275
0.573360999999998,-0.954791144842164,0.536399519574249,-0.10727990391485
0.582241999999994,-0.804599279361374,0.504215548399794,-0.12873588469782
0.591276999999998,-0.922607173667709,0.504215548399794,-0.10727990391485
0.602978999999998,-0.718775356229494,0.482759567616824,-0.12873588469782
0.612030999999995,-0.858239231318799,0.429119615659399,-0.160919855872275
0.622706999999998,-0.547127509965734,0.375479663701974,-0.160919855872275
0.632800999999994,-0.547127509965734,0.407663634876429,-0.12873588469782
0.643958999999995,-0.482759567616824,0.375479663701974,-0.10727990391485
0.652684999999998,-0.482759567616824,0.407663634876429,-0.12873588469782
