Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,8869,8191,8342
0.0211330000000061,8882,8178,8337
0.0263090000000048,8871,8178,8337
0.0273990000000026,8869,8188,8339
0.039272000000004,8879,8186,8332
0.046286000000002,8866,8181,8329
0.0554690000000022,8866,8178,8326
0.0671490000000006,8852,8188,8337
0.0736160000000012,8847,8181,8332
0.0846310000000017,8852,8175,8334
0.093631000000002,8839,8188,8324
0.107287000000007,8844,8183,8326
0.113641000000001,8822,8178,8329
0.124898000000002,8827,8181,8305
0.133887000000001,8824,8188,8309
0.145389000000002,8832,8178,8324
0.153528000000001,8827,8186,8319
0.165097000000003,8816,8183,8316
0.176891000000005,8813,8183,8311
0.185956000000004,8813,8183,8309
0.197466000000006,8799,8191,8309
0.203507000000002,8811,8183,8309
0.215315000000004,8813,8181,8309
0.224479000000002,8796,8193,8309
0.235704000000005,8793,8186,8309
0.244762000000001,8780,8196,8309
0.256259,8791,8191,8295
0.265325000000004,8772,8196,8309
0.277040000000007,8796,8188,8300
0.283585000000002,8783,8196,8309
0.295275000000004,8777,8199,8309
0.304267000000003,8777,8196,8300
0.315116000000003,8772,8193,8297
0.324183000000005,8761,8199,8300
0.335527000000006,8761,8201,8302
0.344593000000003,8766,8196,8302
0.356263000000006,8758,8199,8300
0.364847000000005,8761,8201,8290
0.373737000000006,8758,8196,8292
0.384536000000004,8738,8204,8297
0.395826000000007,8736,8201,8290
0.404490000000003,8736,8206,8279
0.416303000000006,8721,8204,8290
0.422237000000003,8725,8206,8297
0.434978000000001,8725,8204,8290
0.446155000000005,8721,8209,8284
0.452535000000005,8730,8209,8284
0.463769000000006,8713,8206,8287
0.472723000000002,8725,8212,8284
0.484143000000003,8721,8212,8287
0.492760000000004,8710,8206,8284
0.504430000000006,8705,8209,8279
0.515550000000005,8705,8209,8287
0.523691000000007,8702,8204,8272
0.534952000000004,8697,8212,8274
0.543674000000003,8707,8212,8282
0.555303000000002,8697,8212,8282
0.564235000000004,8683,8206,8274
0.573303000000003,8683,8209,8274
0.584688000000007,8680,8212,8274
0.593613000000005,8678,8212,8269
0.605274000000001,8670,8214,8282
0.613933000000003,8667,8217,8264
0.623002000000007,8659,8214,8266
0.634170000000005,8659,8222,8264
0.645586000000002,8635,8217,8254
0.654117000000006,8611,8224,8259
0.662849000000001,8584,8230,8246
0.674510000000005,8546,8237,8228
0.683463000000003,8509,8242,8228
0.695138,8452,8250,8216
0.703960000000002,8404,8260,8205
0.712891000000006,8361,8273,8200
0.724535000000003,8304,8283,8195
0.736255000000007,8254,8304,8187
0.745305000000002,8219,8308,8190
0.751796000000006,8179,8320,8180
0.763449000000001,8133,8333,8185
0.775111000000003,8109,8351,8182
0.786441000000003,8179,8362,8177
0.792608000000001,8088,8354,8182
0.804257000000007,8085,8377,8180
0.812878000000005,8114,8382,8182
0.824075000000001,8074,8377,8174
0.832291000000005,8061,8387,8185
0.843234000000002,8072,8400,8177
0.854851000000004,8055,8397,8174
0.863116000000005,8061,8400,8174
0.874788000000002,8037,8410,8180
0.883882000000007,8037,8405,8174
0.893019000000002,8007,8408,8185
0.906103000000002,8047,8410,8180
0.916187000000001,8039,8415,8169
0.922448000000003,8066,8423,8174
0.933635000000002,8009,8446,8174
0.942563000000007,8028,8423,8177
0.956027000000006,8023,8428,8190
0.964492000000007,8018,8421,8180
0.973401000000003,8080,8421,8180
0.982507000000005,8009,8444,8185
0.995899000000001,8047,8428,8180
1.004941,7995,8433,8174
1.01390300000001,8018,8446,8177
1.02294000000001,8053,8428,8190
1.034731,8069,8436,8180
1.04353800000001,8018,8428,8182
1.054897,8003,8426,8174
1.063848,8053,8431,8185
1.075366,8026,8423,8180
1.084043,8012,8433,8177
1.09326100000001,8083,8418,8182
1.101837,8117,8421,8187
1.113027,8031,8413,8185
1.124675,8061,8441,8185
1.136149,8066,8431,8180
1.142673,8064,8441,8185
1.154322,8094,8431,8185
1.16294600000001,8047,8421,8180
1.174658,8083,8449,8190
1.183771,8150,8415,8182
1.195305,8101,8428,8177
1.204365,8101,8428,8185
1.215206,8128,8408,8185
1.221682,8097,8428,8174
1.23541,8144,8397,8172
1.244464,8144,8410,8190
1.253075,8131,8405,8174
1.262224,8103,8413,8180
1.272997,8141,8408,8187
1.28116300000001,8307,8400,8187
1.292085,8203,8397,8182
1.302734,8227,8384,8200
1.31399,8276,8377,8200
1.32252800000001,8331,8390,8190
1.33413400000001,8385,8357,8205
1.34269500000001,8433,8359,8221
1.353891,8500,8331,8216
1.362613,8549,8331,8223
1.374192,8611,8308,8238
1.38252300000001,8675,8294,8261
1.39123,8725,8270,8266
1.402348,8769,8265,8279
1.413978,8827,8245,8295
1.425042,8869,8227,8314
1.430801,8897,8222,8321
1.444738,8926,8206,8337
1.453744,8944,8204,8339
1.46226100000001,8957,8193,8362
1.475056,8957,8186,8344
1.48144300000001,8946,8183,8352
1.49019800000001,8946,8183,8355
1.504369,8938,8183,8360
1.512902,8949,8178,8355
1.521475,8926,8181,8357
1.533048,8936,8175,8352
1.544591,8910,8178,8362
1.552875,8926,8183,8355
1.561924,8913,8175,8355
1.573058,8916,8178,8350
1.584633,8918,8181,8352
1.59364600000001,8894,8183,8339
1.60267700000001,8907,8178,8339
1.61179000000001,8889,8183,8339
1.623468,8899,8173,8342
1.63505300000001,8899,8181,8347
1.64147800000001,8891,8183,8342
1.653147,8897,8173,8357
1.662199,8885,8183,8350
1.669952,8874,8178,8344
1.683757,8879,8178,8350
1.691591,8871,8181,8347
1.70055900000001,8882,8181,8332
1.714672,8877,8175,8334
1.72352900000001,8874,8178,8319
1.731841,8869,8183,8329
1.74309,8860,8181,8332
1.75412300000001,8858,8181,8344
1.762867,8850,8183,8332
1.77453000000001,8850,8186,8332
1.781134,8855,8183,8324
1.79212200000001,8847,8188,8332
1.80085,8839,8183,8324
1.812487,8852,8181,8319
1.821525,8847,8178,8324
1.833165,8832,8188,8329
1.842129,8832,8178,8321
1.85374,8830,8188,8319
1.86279500000001,8811,8188,8319
1.874509,8811,8183,8316
1.880974,8816,8186,8314
1.89363,8822,8186,8309
1.90006,8816,8186,8311
1.911762,8808,8196,8305
1.923245,8808,8186,8309
1.932044,8811,8191,8316
1.942529,8802,8193,8309
1.953867,8802,8183,8305
1.96283,8783,8186,8316
1.973997,8793,8196,8309
1.982081,8783,8186,8300
1.991528,8777,8191,8300
2.001676,8774,8191,8309
2.01380200000001,8769,8196,8305
2.026589,8772,8193,8302
2.031599,8777,8188,8309
2.039928,8764,8196,8300
2.051225,8766,8193,8297
2.06255,8756,8199,8297
2.071117,8747,8199,8300
2.08015700000001,8758,8204,8290
2.091597,8741,8199,8295
2.102431,8756,8204,8297
2.111006,8730,8199,8297
2.122098,8738,8201,8295
2.133597,8736,8204,8282
2.14264300000001,8733,8206,8292
2.15433100000001,8730,8201,8284
2.16035900000001,8721,8204,8282
2.17134600000001,8716,8212,8279
2.182773,8727,8206,8282
2.191796,8713,8206,8284
2.203247,8702,8212,8279
2.212274,8716,8204,8282
2.22328700000001,8699,8214,8284
