Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,22.872075514646,-0.242849512660806,0,390,65
0.01,22.850619533863,-0.152406677359627,-0.00197628095010217,1041,0
0.02,22.7862515915141,-0.307772604848743,-0.00427717736114402,1478,0
0.03,22.7647956107311,-0.307772604848743,-0.00735490340963144,1933,0
0.04,22.7218836491652,-0.307772604848743,-0.0104326294581189,2505,0
0.05,22.7218836491652,-0.307772604848743,-0.0135103555066063,3256,0
0.06,22.6896996779907,-0.307772604848743,-0.0165880815550937,0,0
0.07,22.7218836491652,-0.307772604848743,-0.0196658076035812,0,0
0.08,22.7647956107311,-0.307772604848743,-0.0227435336520686,0,0
0.09,22.8184355626886,-0.344319672144806,-0.0260039950370363,0,0
0.1,22.8184355626886,-0.344319672144806,-0.0294471917584844,0,0
0.11,22.850619533863,-0.344319672144806,-0.0328903884799324,0,0
0.12,22.850619533863,-0.287763698423059,-0.0360508053327718,0,0
0.13,22.850619533863,-0.152406677359627,-0.0382516572116852,0,0
0.14,22.8184355626886,-0.242849512660806,-0.0402279381617874,0,0
0.15,22.7218836491652,-0.287763698423059,-0.0428810042172067,0,0
0.16,22.7218836491652,0.0245818027557917,-0.044196913695543,0,0
0.17,22.6896996779907,-0.242849512660806,-0.0452882522450681,0,0
0.18,22.6467877164248,-0.242849512660806,-0.0477167473716761,0,0
0.19,22.6253317356418,-0.287763698423059,-0.0503698134270955,0,0
0.2,22.5931477644674,0.30972973113479,-0.0502599832635368,0,0
0.21,22.7647956107311,-0.242849512660806,-0.0499255821711669,0,0
0.22,22.7862515915141,-0.152406677359627,-0.0519018631212691,0,0
0.23,22.8184355626886,-0.242849512660806,-0.0538781440713712,0,0
0.24,22.9042594858204,-0.242849512660806,-0.0563066391979793,0,0
0.25,22.9364434569949,-0.242849512660806,-0.0587351343245873,0,0
0.26,22.9686274281694,-0.287763698423059,-0.0613882003800067,0,0
0.27,22.9364434569949,-0.242849512660806,-0.064041266435426,0,0
