Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,-2.29578994377779,0.89385585308782,0,203,65
0.01,-2.05977415516512,0.926584284847131,0.00910220068967475,411,0
0.02,-2.20996602064591,0.913633611791479,0.0183032901728678,607,0
0.03,-2.38161386690967,0.958195485144855,0.0276624356575495,799,0
0.04,-2.20996602064591,0.926584284847131,0.0370863345075094,996,0
0.05,-2.24214999182036,0.958195485144855,0.0465102333574693,1190,0
0.06,-2.41379783808412,0.958195485144855,0.0560921882089179,1376,0
0.07,-2.32797391495224,0.939356427165001,0.0655799477704672,1555,0
0.08,-2.56398970356491,0.939356427165001,0.0749735120421172,1726,0
0.09,-2.61762965552234,0.939356427165001,0.0843670763137672,1901,0
0.1,-2.499621761216,0.945677813751311,0.0937922475183487,2067,0
0.11,-2.47816578043303,0.976671223210643,0.103403992703158,2229,0
0.12,-2.64981362669679,1.00671089647132,0.113320903301568,2407,0
0.13,-2.56398970356491,0.945677813751311,0.123082846852681,2589,0
0.14,-2.41379783808412,0.958195485144855,0.132602213347162,2765,0
0.15,-2.44598180925858,1.00671089647132,0.142426745255243,2960,0
0.16,-2.47816578043303,0.988796611330308,0.152404282794251,3132,0
0.17,-2.32797391495224,0.976671223210643,0.162231621966956,3315,0
0.18,-2.58544568434788,0.926584284847131,0.171747899507245,0,0
0.19,-2.41379783808412,0.913633611791479,0.180948988990438,0,0
0.2,-2.18851003986294,0.976671223210643,0.190400513165449,0,0
0.21,-2.38161386690967,0.89385585308782,0.199753148546941,0,0
0.22,-2.53180573239046,0.89385585308782,0.208691707077819,0,0
0.23,-2.32797391495224,0.939356427165001,0.217857768479083,0,0
0.24,-2.38161386690967,0.913633611791479,0.227122718673866,0,0
0.25,-2.44598180925858,0.958195485144855,0.236481864158547,0,0
0.26,-2.44598180925858,0.970551723548267,0.246125600202013,0,0
0.27,-2.499621761216,0.976671223210643,0.255861714935807,0,0
0.28,-2.47816578043303,0.926584284847131,0.265377992476096,0,0
0.29,-2.61762965552234,1.02431192493785,0.275132473525021,0,0
0.3,-2.38161386690967,0.958195485144855,0.285045010575435,0,0
0.31,-2.70345357865422,1.02431192493785,0.294957547625848,0,0
0.32,-2.58544568434788,0.958195485144855,0.304870084676262,0,0
0.33,-2.56398970356491,1.05299338573241,0.314926029030648,0,0
0.34,-2.499621761216,0.988796611330308,0.325134979015962,0,0
0.35,-2.56398970356491,0.976671223210643,0.334962318188666,0,0
0.36,-2.38161386690967,0.970551723548267,0.344698432922461,0,0
0.37,-2.24214999182036,0.988796611330308,0.354495174596854,0,0
0.38,-2.27433396299482,0.988796611330308,0.364383140710157,0,0
0.39,-2.18851003986294,0.945677813751311,0.374055512835565,0,0
0.4,-2.18851003986294,0.958195485144855,0.383574879330046,0,0
0.41,-2.24214999182036,0.976671223210643,0.393249212871823,0,0
0.42,-2.20996602064591,0.939356427165001,0.402829351123701,0,0
0.43,-1.98467822242472,0.99480388456397,0.412500152682346,0,0
0.44,-1.75939042420354,0.945677813751311,0.422202561173923,0,0
0.45,-2.11341410712254,0.926584284847131,0.431563871666915,0,0
0.46,-1.66283851068017,0.958195485144855,0.440987770516875,0,0
0.47,-1.6413825298972,0.926584284847131,0.450411669366835,0,0
0.48,-1.75939042420354,0.907088940749406,0.459580035494817,0,0
0.49,-1.52337463559087,0.913633611791479,0.468683648257522,0,0
0.5,-1.40536674128453,0.926584284847131,0.477884737740715,0,0
0.51,-1.40536674128453,0.907088940749406,0.487053103868698,0,0
0.52,-1.43755071245899,0.907088940749406,0.496123993276192,0,0
0.53,-1.11571100071444,0.964393393754461,0.505481404948711,0,0
0.54,-1.31954281815265,0.932992211698968,0.514968332975978,0,0
0.55,-1.26590286619523,0.926584284847131,0.524266215458709,0,0
0.56,-1.0727990391485,0.932992211698968,0.533564097941439,0,0
0.57,-1.11571100071444,0.893855853087819,0.542698338265373,0,0
0.58,-0.954791144842164,0.859882628777345,0.551467030674699,0,0
0.59,-0.804599279361374,0.852925615225487,0.560031071894713,0,0
0.6,-0.922607173667709,0.838838509355197,0.568489892517616,0,0
0.61,-0.718775356229494,0.838838509355197,0.576878277611168,0,0
0.62,-0.858239231318799,0.824510754597369,0.585195023930931,0,0
0.63,-0.547127509965734,0.787551797420593,0.593255336691021,0,0
0.64,-0.547127509965734,0.787551797420593,0.601130854665227,0,0
0.65,-0.482759567616824,0.748770781210172,0.608812467558381,0,0
0.66,-0.482759567616824,0.787551797420593,0.616494080451535,0,0
0.67,-0.34329569252752,0.764519288915994,0.624254435883218,0,0
0.68,-0.311111721353065,0.707868301287588,0.631616373834236,0,0
0.69,-0.27892775017861,0.764519288915994,0.638978311785253,0,0
0.7,-0.25747176939564,0.724506447382148,0.646423440466744,0,0
0.71,-0.27892775017861,0.787551797420593,0.653983731690758,0,0
0.72,-0.19310382704673,0.764519288915994,0.661744087122441,0,0
0.73,-0.139463875089305,0.764519288915994,0.669389280011601,0,0
0.74,0.15019186548079,0.724506447382148,0.676834408693092,0,0
0.75,0.289655740570095,0.724506447382148,0.684079473166913,0,0
0.76,0.493487558008309,0.664452692929647,0.691024268868472,0,0
0.77,0.815327269752859,0.664452692929647,0.697668795797768,0,0
0.78,1.11571100071444,0.567747372947536,0.703829796127154,0,0
0.79,1.52337463559087,0.535340068548058,0.709345233334632,0,0
0.8,1.89885429929284,0.437333680009823,0.714208602077422,0,0
0.81,2.38161386690967,0.30972973113479,0.717943919133145,0,0
0.82,2.85364544413501,-0.287763698423059,0.718053749296703,0,0
0.83,3.33640501175183,-0.487561625108599,0.714177122679045,0,0
0.84,3.71188467545381,-0.626597742117667,0.708606325842914,0,0
0.85,4.11954831033023,-0.698536306679233,0.701980655598929,0,0
0.86,4.34483610855142,-0.786784153098521,0.69455405330004,0,0
0.87,4.58085189716409,-0.80918316471782,0.686574216710959,0,0
0.88,4.79541170499379,-0.938712931200346,0.677834736231368,0,0
0.89,4.84905165695121,-0.879737287896437,0.668742485135884,0,0
0.9,5.03142749360646,-0.9194747830729,0.659746424781037,0,0
0.91,5.18161935908725,-0.93234432321835,0.650487329249581,0,0
0.92,5.41763514769992,-1.01788523879226,0.640736181439528,0,0
0.93,5.52491505161477,-1.02952533707612,0.630499128560186,0,0
0.94,5.6429229459211,-1.0001711197867,0.620350646275872,0,0
0.95,5.55709902278922,-0.982137555722002,0.610439102898328,0,0
0.96,5.67510691709556,-1.07482587473683,0.600154285746034,0,0
0.97,5.7180188786615,-1.11829285177269,0.589188692113487,0,0
0.98,5.7180188786615,-1.1021936362682,0.578086259673282,0,0
0.99,5.7180188786615,-1.05806548498097,0.567284964067036,0,0
1,5.7180188786615,-1.04674280994783,0.556760922592392,0,0
1.01,5.67510691709556,-1.07482587473683,0.546153079168969,0,0
1.02,5.77165883061892,-1.12889811881163,0.535134459201227,0,0
1.03,5.6429229459211,-1.07482587473683,0.524115839233484,0,0
1.04,5.62146696513813,-1.04674280994783,0.513507995810061,0,0
1.05,5.58928299396368,-1.02952533707612,0.503126655074941,0,0
1.06,5.58928299396368,-1.02952533707612,0.49283140170418,0,0
1.07,5.47127509965734,-1.08585575530746,0.482254496242262,0,0
1.08,5.67510691709556,-1.01201498466471,0.471765142542401,0,0
1.09,5.33181122456804,-1.01788523879226,0.461615641425117,0,0
1.1,5.41763514769992,-0.982137555722002,0.451615527452545,0,0
1.11,5.26744328221913,-1.04674280994783,0.441471125624196,0,0
1.12,5.18161935908725,-1.0001711197867,0.431236555975523,0,0
1.13,5.29962725339358,-1.04674280994783,0.421001986326851,0,0
1.14,5.23525931104467,-1.01788523879226,0.41067884608315,0,0
1.15,4.97778754164903,-0.982137555722002,0.400678732110579,0,0
1.16,5.12797940712982,-1.01201498466471,0.390707969408645,0,0
1.17,5.06361146478091,-0.9699289242151,0.380798249864246,0,0
1.18,4.91341959930012,-0.988185310822242,0.37100767868906,0,0
1.19,4.88123562812567,-0.951322252201257,0.361310140873942,0,0
1.2,4.82759567616824,-0.988185310822242,0.351612603058825,0,0
1.21,4.75249974342785,-0.957564649357178,0.341883853257928,0,0
1.22,4.69885979147042,-0.938712931200346,0.33240246535514,0,0
1.23,4.61303586833854,-0.93234432321835,0.323047179083047,0,0
1.24,4.66667582029597,-0.9194747830729,0.31378808355159,0,0
1.25,4.61303586833854,-0.9699289242151,0.30434106501515,0,0
1.26,4.51648395481518,-0.9194747830729,0.29489404647871,0,0
1.27,4.4306600316833,-0.9194747830729,0.285699298647981,0,0
1.28,4.4306600316833,-0.899825419851633,0.276602797633359,0,0
1.29,4.46284400285775,-0.879737287896437,0.267704984094618,0,0
1.3,4.37702007972587,-0.899825419851633,0.258807170555878,0,0
1.31,4.34483610855142,-0.866086390254951,0.249977611505345,0,0
1.32,4.29119615659399,-0.845196749218229,0.241421195807979,0,0
1.33,4.20537223346211,-0.852216859170438,0.232934127766036,0,0
1.34,4.17318826228766,-0.830978630626887,0.224518150317049,0,0
1.35,4.22682821424508,-0.866086390254951,0.21603282521264,0,0
1.36,4.20537223346211,-0.872938523350937,0.207337700644611,0,0
1.37,4.17318826228766,-0.830978630626887,0.198818114874721,0,0
1.38,4.1410042911132,-0.852216859170438,0.190402137425735,0,0
1.39,4.1410042911132,-0.80918316471782,0.182095137306294,0,0
1.4,4.08736433915578,-0.845196749218229,0.173823237736613,0,0
1.41,4.20537223346211,-0.830978630626887,0.165442360837388,0,0
1.42,4.05518036798132,-0.830978630626887,0.157132574531119,0,0
1.43,4.02299639680687,-0.786784153098521,0.149043760612492,0,0
1.44,4.0015404160239,-0.80918316471782,0.14106392402341,0,0
1.45,4.05518036798132,-0.830978630626887,0.132863115046687,0,0
1.46,4.02299639680687,-0.852216859170438,0.1244471375977,0,0
1.47,4.02299639680687,-0.786784153098521,0.116252132536355,0,0
1.48,4.02299639680687,-0.830978630626887,0.108163318617728,0,0
1.49,3.9264444832835,-0.80918316471782,0.0999625096410045,0,0
1.5,3.90498850250053,-0.80918316471782,0.0918706779938263,0,0
1.51,3.87280453132608,-0.779174738682983,0.0839288884768223,0,0
1.52,3.90498850250053,-0.779174738682983,0.0761371410899925,0,0
1.53,3.87280453132608,-0.779174738682983,0.0683453937031627,0,0
1.54,3.79770859858569,-0.786784153098521,0.0605155992442551,0,0
1.55,3.74406864662826,-0.779174738682983,0.0526858047853476,0,0
1.56,3.79770859858569,-0.852216859170438,0.0445288467960805,0,0
1.57,3.79770859858569,-0.755887017288897,0.0364883274137838,0,0
1.58,3.77625261780272,-0.801786358014081,0.028699960537269,0,0
1.59,3.77625261780272,-0.779174738682983,0.0207951550537836,0,0
1.6,3.74406864662826,-0.763728494342831,0.0130806388886546,0,0
1.61,3.69042869467084,-0.755887017288897,0.00548256133049594,0,0
1.62,3.71188467545381,-0.779174738682983,-0.00219274744936346,0,0
1.63,3.59387678114747,-0.715391523628558,-0.00966557876092116,0,0
1.64,3.5724208003645,-0.779174738682983,-0.0171384100724789,0,0
1.65,3.5724208003645,-0.715391523628558,-0.0246112413840366,0,0
1.66,3.50805285801559,-0.731858656032786,-0.0318474922823433,0,0
1.67,3.45441290605817,-0.698536306679233,-0.0389994670959034,0,0
1.68,3.45441290605817,-0.715391523628558,-0.0460691062474423,0,0
1.69,3.40077295410074,-0.698536306679233,-0.0531387453989813,0,0
1.7,3.40077295410074,-0.645334634710926,-0.0598581001059321,0,0
1.71,3.36858898292629,-0.672461806538686,-0.0664470823121801,0,0
1.72,3.30422104057738,-0.645334634710926,-0.0730360645184282,0,0
1.73,3.33640501175183,-0.672461806538686,-0.0796250467246763,0,0
1.74,3.28276505979441,-0.626597742117667,-0.086120344467958,0,0
1.75,3.30422104057738,-0.672461806538686,-0.0926156422112398,0,0
1.76,3.2183971174455,-0.654501964032766,-0.0992504610640971,0,0
1.77,3.28276505979441,-0.645334634710926,-0.105749644057816,0,0
1.78,3.19694113666253,-0.626597742117667,-0.112109305941958,0,0
1.79,3.19694113666253,-0.645334634710926,-0.118468967826101,0,0
1.8,3.19694113666253,-0.607283023059621,-0.124732056114954,0,0
1.81,3.10038922313916,-0.626597742117667,-0.130901459940841,0,0
1.82,3.10038922313916,-0.577100146942143,-0.13691994938614,0,0
1.83,3.01456530000728,-0.597391529845518,-0.142792407770078,0,0
1.84,3.01456530000728,-0.597391529845518,-0.148766323068533,0,0
1.85,2.96092534804986,-0.545249015684442,-0.154479525796183,0,0
1.86,2.96092534804986,-0.607283023059621,-0.160242185989903,0,0
1.87,2.85364544413501,-0.577100146942143,-0.166164101839912,0,0
1.88,2.73563754982867,-0.487561625108599,-0.171487410700166,0,0
1.89,2.76782152100313,-0.522938264783069,-0.176539910149624,0,0
1.9,2.70345357865422,-0.556068808035585,-0.181934945513717,0,0
1.91,2.68199759787125,-0.487561625108599,-0.187153097679438,0,0
1.92,2.61762965552234,-0.487561625108599,-0.192028713930524,0,0
1.93,2.58544568434788,-0.487561625108599,-0.19690433018161,0,0
1.94,2.47816578043303,-0.392815640118486,-0.201306216507746,0,0
1.95,2.41379783808412,-0.392815640118486,-0.205234372908931,0,0
1.96,2.32797391495224,-0.344319672144806,-0.208920049470247,0,0
1.97,2.29578994377779,-0.377343473451486,-0.212528365198228,0,0
1.98,2.15632606868848,-0.344319672144806,-0.21613668092621,0,0
1.99,2.0705021455566,-0.344319672144806,-0.219579877647658,0,0
2,1.9310382704673,-0.287763698423059,-0.222740294500497,0,0
2.01,1.78084640498651,-0.242849512660806,-0.225393360555917,0,0
2.02,1.60919855872275,0.19066293693981,0,0,0
2.03,1.43755071245899,0.19066293693981,0.0019066293693981,0,0
2.04,1.20153492384632,0.328403009295123,0.00450195910057277,0,0
2.05,0.976247125625134,0.437333680009823,0.0083306425470975,0,0
2.06,0.697319375446524,0.476454445006785,0.0128995831721805,0,0
2.07,0.407663634876429,0.588361402387474,0.0182236624091518,0,0
2.08,0.23601578861267,0.664452692929647,0.0244877328857374,0,0
2.09,0.118007894306335,0.664452692929647,0.0311322598150339,0,0
2.1,-0.139463875089305,0.699400816272409,0.0379515273610442,0,0
2.11,-0.19310382704673,0.724506447382148,0.045071063679317,0,0
2.12,-0.311111721353065,0.748770781210172,0.0524374498222786,0,0
2.13,-0.34329569252752,0.740770985277385,0.0598851586547164,0,0
2.14,-0.429119615659399,0.748770781210172,0.0673328674871542,0,0
2.15,-0.34329569252752,0.764519288915994,0.074899317837785,0,0
2.16,-0.429119615659399,0.764519288915994,0.0825445107269449,0,0
2.17,-0.450575596442369,0.787551797420593,0.0903048661586279,0,0
2.18,-0.718775356229494,0.764519288915994,0.0980652215903108,0,0
2.19,-0.836783250535829,0.772273120916351,0.105749183639473,0,0
2.2,-1.0727990391485,0.852925615225487,0.113875177320182,0,0
2.21,-1.05134305836553,0.838838509355197,0.122333997943085,0,0
2.22,-1.23371889502077,0.87363046856412,0.130896342832682,0,0
2.23,-1.01915908719107,0.880423889821731,0.139666614624611,0,0
2.24,-1.14789497188889,0.926584284847131,0.148701655497955,0,0
2.25,-1.23371889502077,0.89385585308782,0.15780385618763,0,0
2.26,-1.16935095267186,0.926584284847131,0.166906056877305,0,0
2.27,-1.20153492384632,0.976671223210643,0.176422334417594,0,0
2.28,-0.890423202493254,0.958195485144855,0.186096667959371,0,0
2.29,-1.43755071245899,0.913633611791479,0.195455813444053,0,0
2.3,-1.0727990391485,0.958195485144855,0.204814958928734,0,0
2.31,-1.37318277011008,1.01847871328006,0.214698329920859,0,0
2.32,-1.40536674128453,1.03587980958237,0.224970122535171,0,0
2.33,-1.31954281815265,1.06983323975841,0.235498687781875,0,0
2.34,-1.37318277011008,1.02431192493785,0.245969413605356,0,0
2.35,-1.31954281815265,1.09732552677786,0.256577600863935,0,0
2.36,-1.43755071245899,1.09732552677786,0.267550856131713,0,0
2.37,-1.52337463559087,1.09732552677786,0.278524111399492,0,0
2.38,-1.52337463559087,1.0473199321272,0.289247338694017,0,0
2.39,-1.49119066441641,1.03587980958237,0.299663337402565,0,0
2.4,-1.49119066441641,1.09732552677786,0.310329364084366,0,0
2.41,-1.14789497188889,1.09188244859648,0.321275403961238,0,0
2.42,-1.14789497188889,1.08091406745518,0.332139386541496,0,0
2.43,-1.43755071245899,1.03587980958237,0.342723355926684,0,0
2.44,-1.35172678932711,1.0473199321272,0.353139354635232,0,0
2.45,-1.46973468363344,1.05299338573241,0.36364092122453,0,0
2.46,-1.46973468363344,1.0473199321272,0.374142487813828,0,0
2.47,-1.11571100071444,1.08091406745518,0.38478365781174,0,0
2.48,-1.31954281815265,1.02431192493785,0.395309787773705,0,0
2.49,-1.23371889502077,1.06424956223938,0.405752595209591,0,0
2.5,-1.0727990391485,1.09188244859648,0.416533255263771,0,0
2.51,-1.16935095267186,1.06983323975841,0.427341833705545,0,0
2.52,-1.01915908719107,1.06424956223938,0.438012247715534,0,0
2.53,-1.0727990391485,1.05299338573241,0.448598462455393,0,0
2.54,-1.01915908719107,1.02431192493785,0.458984989008744,0,0
2.55,-1.11571100071444,1.0473199321272,0.469343148294069,0,0
2.56,-1.0727990391485,1.06424956223938,0.479900995765902,0,0
2.57,-0.976247125625134,1.02431192493785,0.490343803201788,0,0
2.58,-1.16935095267186,1.05299338573241,0.50073032975514,0,0
2.59,-0.858239231318799,1.00671089647132,0.511028851166158,0,0
2.6,-1.20153492384632,1.00671089647132,0.521095960130872,0,0
2.61,-0.954791144842164,1.05299338573241,0.53139448154189,0,0
2.62,-1.11571100071444,1.06983323975841,0.542008614669344,0,0
2.63,-1.14789497188889,1.05299338573241,0.552622747796798,0,0
2.64,-0.954791144842164,1.00671089647132,0.562921269207817,0,0
2.65,-0.686591385055039,1.00671089647132,0.57298837817253,0,0
2.66,-0.976247125625134,1.02431192493785,0.583143492279576,0,0
2.67,-0.836783250535829,1.05299338573241,0.593530018832927,0,0
2.68,-0.632951433097614,1.00671089647132,0.603828540243946,0,0
2.69,-0.804599279361374,1.03587980958237,0.614041493774214,0,0
2.7,-0.858239231318799,0.988796611330308,0.624164875878778,0,0
2.71,-0.836783250535829,1.01847871328006,0.63420125250183,0,0
2.72,-0.922607173667709,1.00671089647132,0.644327200550586,0,0
2.73,-0.804599279361374,0.988796611330308,0.654304738089595,0,0
2.74,-0.804599279361374,1.02431192493785,0.664370280770935,0,0
2.75,-0.718775356229494,1.00671089647132,0.674525394877981,0,0
2.76,-0.686591385055039,0.988796611330308,0.684502932416989,0,0
2.77,-0.772415308186919,0.958195485144855,0.694237892899365,0,0
2.78,-0.772415308186919,1.00671089647132,0.704062424807446,0,0
2.79,-0.547127509965734,0.994803884563969,0.714069998712622,0,0
2.8,-0.600767461923159,1.00671089647132,0.724077572617799,0,0
2.81,-0.632951433097614,0.970551723548267,0.733963885717897,0,0
2.82,-0.429119615659399,0.945677813751311,0.743545033404395,0,0
2.83,-0.568583490748704,0.988796611330308,0.753217405529803,0,0
2.84,-0.450575596442369,0.945677813751311,0.762889777655211,0,0
2.85,-0.600767461923159,0.926584284847131,0.772251088148203,0,0
2.86,-0.36475167331049,0.945677813751311,0.781612398641195,0,0
2.87,-0.311111721353065,0.976671223210643,0.791224143826005,0,0
2.88,-0.27892775017861,0.926584284847131,0.800740421366294,0,0
2.89,-0.10727990391485,0.926584284847131,0.810006264214765,0,0
2.9,-0.0750959327403949,0.859882628777345,0.818938598782887,0,0
2.91,0.0858239231318799,0.89385585308782,0.827707291192213,0,0
2.92,0.23601578861267,0.824510754597369,0.836299124230639,0,0
2.93,0.461303586833854,0.838838509355197,0.844615870550402,0,0
2.94,0.665135404272069,0.787551797420593,0.852747822084281,0,0
2.95,0.976247125625134,0.707868301287588,0.860224922577822,0,0
2.96,1.20153492384632,0.707868301287588,0.867303605590698,0,0
2.97,1.52337463559087,0.636984529361327,0.874027869743942,0,0
2.98,1.86667032811839,0.588361402387474,0.880154599402686,0,0
2.99,2.29578994377779,0.476454445006785,0.885478678639658,0,0
3,2.73563754982867,0.111894124921677,0.8884204214893,0,0
3.01,3.16475716548807,-0.287763698423059,0.887541073621793,0,0
3.02,3.48659687723262,-0.449408775818573,0.883855211250585,0,0
3.03,3.96935644484944,-0.545249015684442,0.87888192229307,0,0
3.04,4.20537223346211,-0.689954303982372,0.872705905694736,0,0
3.05,4.40920405090033,-0.731858656032786,0.86559684089466,0,0
3.06,4.63449184912151,-0.80918316471782,0.857891631790907,0,0
3.07,4.79541170499379,-0.866086390254951,0.849515284016043,0,0
3.08,4.94560357047458,-0.866086390254951,0.840854420113494,0,0
3.09,4.97778754164903,-0.845196749218229,0.832298004416128,0,0
3.1,5.00997151282349,-0.9194747830729,0.823474646754672,0,0
3.11,5.00997151282349,-0.9194747830729,0.814279898923943,0,0
3.12,5.33181122456804,-0.9699289242151,0.804832880387503,0,0
3.13,5.38545117652546,-1.04674280994783,0.794749521716688,0,0
3.14,5.29962725339358,-1.01201498466471,0.784455732743626,0,0
3.15,5.33181122456804,-0.982137555722002,0.774484970041692,0,0
3.16,5.47127509965734,-1.04674280994783,0.764340568213343,0,0
3.17,5.47127509965734,-1.0001711197867,0.75410599856467,0,0
3.18,5.41763514769992,-1.02952533707612,0.743957516280356,0,0
3.19,5.5034590708318,-1.02952533707612,0.733662262909595,0,0
3.2,5.58928299396368,-1.05806548498097,0.72322430879931,0,0
3.21,5.55709902278922,-1.02952533707612,0.712786354689024,0,0
3.22,5.5034590708318,-1.02952533707612,0.702491101318263,0,0
3.23,5.38545117652546,-1.0001711197867,0.692342619033949,0,0
3.24,5.38545117652546,-1.01788523879226,0.682252337241054,0,0
3.25,5.52491505161477,-1.1021936362682,0.671651942865752,0,0
3.26,5.38545117652546,-0.951322252201257,0.661384363423405,0,0
3.27,5.47127509965734,-0.982137555722002,0.651717064383788,0,0
3.28,5.26744328221913,-1.01201498466471,0.641746301681855,0,0
3.29,5.33181122456804,-0.9699289242151,0.631836582137456,0,0
3.3,5.35326720535101,-1.02952533707612,0.621839310831,0,0
3.31,5.33181122456804,-0.994196277749074,0.611720702756874,0,0
3.32,5.2138033302617,-1.04674280994783,0.601516007318389,0,0
3.33,5.23525931104467,-1.0001711197867,0.591281437669717,0,0
