Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,18.2161276847415,-0.242849512660806,0,591,65
0.01,18.2161276847415,-0.152406677359627,-0.00197628095010217,1284,0
0.02,18.1624877327841,-0.242849512660806,-0.00395256190020433,1808,0
0.03,18.1303037616096,-0.242849512660806,-0.00638105702681239,2367,0
0.04,18.0659358192607,-0.242849512660806,-0.00880955215342045,2912,0
0.05,18.0444798384777,-0.242849512660806,-0.0112380472800285,3321,0
0.06,17.9801118961288,-0.242849512660806,-0.0136665424066366,0,0
0.07,17.9264719441714,-0.152406677359627,-0.0156428233567387,0,0
0.08,17.872831992214,0.111894124921677,-0.0158453861189285,0,0
0.09,17.8406480210395,-0.152406677359627,-0.0160479488811183,0,0
0.1,17.7548240979077,0.111894124921677,-0.016250511643308,0,0
0.11,17.7333681171247,-0.242849512660806,-0.0169052885820037,0,0
0.12,17.7011841459502,-0.152406677359627,-0.0188815695321058,0,0
0.13,17.6690001747758,-0.152406677359627,-0.0204056363057021,0,0
0.14,17.6690001747758,-0.242849512660806,-0.0223819172558043,0,0
0.15,17.6475441939928,-0.152406677359627,-0.0243581982059064,0,0
0.16,17.6475441939928,-0.242849512660806,-0.0263344791560086,0,0
0.17,17.6475441939928,-0.242849512660806,-0.0287629742826167,0,0
0.18,17.6153602228183,-0.152406677359627,-0.0307392552327188,0,0
0.19,17.6153602228183,-0.242849512660806,-0.032715536182821,0,0
0.2,17.5509922804694,-0.152406677359627,-0.0346918171329232,0,0
0.21,17.5509922804694,-0.152406677359627,-0.0362158839065194,0,0
0.22,17.5509922804694,-0.152406677359627,-0.0377399506801157,0,0
0.23,17.5295362996865,-0.242849512660806,-0.0397162316302179,0,0
0.24,17.5509922804694,-0.242849512660806,-0.0421447267568259,0,0
0.25,17.5295362996865,-0.242849512660806,-0.044573221883434,0,0
0.26,17.5295362996865,-0.242849512660806,-0.0470017170100421,0,0
0.27,17.5295362996865,-0.152406677359627,-0.0489779979601442,0,0
0.28,17.5509922804694,-0.242849512660806,-0.0509542789102464,0,0
0.29,17.5509922804694,-0.242849512660806,-0.0533827740368545,0,0
0.3,17.5509922804694,-0.152406677359627,-0.0553590549869566,0,0
0.31,17.5509922804694,-0.287763698423059,-0.0575599068658701,0,0
0.32,17.5509922804694,-0.216932836689902,-0.0600833895414349,0,0
0.33,17.5509922804694,-0.152406677359627,-0.0619300871116825,0,0
0.34,17.5831762516439,-0.152406677359627,-0.0634541538852788,0,0
0.35,17.5509922804694,-0.242849512660806,-0.0654304348353809,0,0
0.36,17.5295362996865,0.111894124921677,-0.0660852117740766,0,0
0.37,17.5295362996865,-0.287763698423059,-0.0669645596415835,0,0
0.38,17.497352328512,0.111894124921677,-0.0678439075090904,0,0
0.39,17.497352328512,-0.242849512660806,-0.0684986844477861,0,0
0.4,17.497352328512,-0.307772604848743,-0.0712517950353338,0,0
0.41,17.4651683573376,-0.152406677359627,-0.0735526914463756,0,0
0.42,17.4651683573376,-0.242849512660806,-0.0755289723964778,0,0
0.43,17.4437123765546,-0.307772604848743,-0.0782820829840255,0,0
0.44,17.4115284053801,-0.307772604848743,-0.081359809032513,0,0
0.45,17.4437123765546,-0.242849512660806,-0.0841129196200607,0,0
0.46,17.4437123765546,-0.307772604848743,-0.0868660302076084,0,0
0.47,17.4115284053801,-0.307772604848743,-0.0899437562560959,0,0
0.48,17.4437123765546,-0.307772604848743,-0.0930214823045833,0,0
0.49,17.4115284053801,-0.307772604848743,-0.0960992083530707,0,0
0.5,17.4115284053801,-0.152406677359627,-0.0984001047641126,0,0
0.51,17.4115284053801,0.111894124921677,-0.0986026675263023,0,0
0.52,17.4115284053801,-0.287763698423059,-0.0994820153938092,0,0
0.53,17.3793444342057,-0.287763698423059,-0.10235965237804,0,0
0.54,17.3793444342057,-0.152406677359627,-0.104560504256953,0,0
0.55,17.3471604630312,-0.242849512660806,-0.106536785207055,0,0
0.56,17.3257044822483,-0.152406677359627,-0.108513066157158,0,0
0.57,17.3257044822483,-0.152406677359627,-0.110037132930754,0,0
0.58,17.2935205110738,-0.152406677359627,-0.11156119970435,0,0
0.59,17.2935205110738,-0.242849512660806,-0.113537480654452,0,0
0.6,17.2398805591164,-0.242849512660806,-0.11596597578106,0,0
0.61,17.2935205110738,-0.307772604848743,-0.118719086368608,0,0
0.62,17.2398805591164,-0.242849512660806,-0.121472196956156,0,0
0.63,17.2613365398993,-0.307772604848743,-0.124225307543704,0,0
0.64,17.2398805591164,-0.307772604848743,-0.127303033592191,0,0
0.65,17.2398805591164,-0.344319672144806,-0.130563494977159,0,0
0.66,17.2076965879419,-0.307772604848743,-0.133823956362126,0,0
0.67,17.2076965879419,-0.242849512660806,-0.136577066949674,0,0
0.68,17.2076965879419,-0.287763698423059,-0.139230133005094,0,0
0.69,17.2398805591164,-0.307772604848743,-0.142207814521453,0,0
0.7,17.2398805591164,-0.242849512660806,-0.144960925109,0,0
0.71,17.2076965879419,-0.242849512660806,-0.147389420235608,0,0
0.72,17.1755126167675,-0.152406677359627,-0.149365701185711,0,0
0.73,17.2076965879419,-0.152406677359627,-0.150889767959307,0,0
0.74,17.1540566359845,0.111894124921677,-0.151092330721497,0,0
0.75,17.1540566359845,-0.242849512660806,-0.151747107660192,0,0
0.76,17.0896886936356,0.111894124921677,-0.152401884598888,0,0
0.77,17.0575047224611,-0.152406677359627,-0.152604447361078,0,0
0.78,17.12187266481,-0.242849512660806,-0.15458072831118,0,0
0.79,17.12187266481,-0.242849512660806,-0.157009223437788,0,0
0.8,17.0896886936356,-0.242849512660806,-0.159437718564396,0,0
0.81,17.0575047224611,-0.307772604848743,-0.162190829151944,0,0
0.82,17.0575047224611,-0.307772604848743,-0.165268555200431,0,0
0.83,17.0575047224611,-0.344319672144806,-0.168529016585399,0,0
0.84,17.0360487416782,-0.307772604848743,-0.171789477970367,0,0
0.85,17.0038647705037,-0.152406677359627,-0.174090374381408,0,0
