Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,24.0950664192753,-0.242849512660806,0,458,65
0.01,24.1594343616242,-0.287763698423059,-0.00265306605541932,1010,0
0.02,24.1594343616242,-0.242849512660806,-0.00530613211083865,1570,0
0.03,24.1916183327986,-0.287763698423059,-0.00795919816625797,2138,0
0.04,24.1916183327986,-0.287763698423059,-0.0108368351504886,2506,0
0.05,24.1594343616242,-0.287763698423059,-0.0137144721347191,2830,0
0.06,24.1916183327986,-0.242849512660806,-0.0163675381901385,3080,0
0.07,24.1916183327986,-0.242849512660806,-0.0187960333167465,3279,0
0.08,24.2130743135816,-0.344319672144806,-0.0217318792407746,0,0
0.09,24.2130743135816,-0.242849512660806,-0.0246677251648026,0,0
0.1,24.2130743135816,-0.242849512660806,-0.0270962202914107,0,0
0.11,24.2130743135816,-0.242849512660806,-0.0295247154180188,0,0
0.12,24.1916183327986,-0.242849512660806,-0.0319532105446268,0,0
0.13,24.2130743135816,-0.242849512660806,-0.0343817056712349,0,0
0.14,24.1916183327986,-0.287763698423059,-0.0370347717266542,0,0
0.15,24.2130743135816,-0.242849512660806,-0.0396878377820735,0,0
0.16,24.2130743135816,-0.287763698423059,-0.0423409038374929,0,0
0.17,24.1916183327986,-0.344319672144806,-0.0455013206903322,0,0
0.18,24.2130743135816,-0.242849512660806,-0.0484371666143602,0,0
0.19,24.1594343616242,-0.287763698423059,-0.0510902326697796,0,0
0.2,24.1594343616242,-0.287763698423059,-0.0539678696540101,0,0
0.21,24.1272503904497,-0.242849512660806,-0.0566209357094295,0,0
0.22,24.0736104384923,-0.242849512660806,-0.0590494308360375,0,0
0.23,24.0736104384923,-0.242849512660806,-0.0614779259626456,0,0
0.24,24.0414264673179,-0.242849512660806,-0.0639064210892537,0,0
0.25,24.0414264673179,-0.242849512660806,-0.0663349162158617,0,0
0.26,24.0092424961434,-0.287763698423059,-0.068987982271281,0,0
0.27,23.9877865153604,-0.242849512660806,-0.0716410483267003,0,0
0.28,23.955602544186,-0.287763698423059,-0.0742941143821197,0,0
0.29,23.955602544186,-0.287763698423059,-0.0771717513663503,0,0
0.3,23.955602544186,-0.287763698423059,-0.0800493883505808,0,0
0.31,23.955602544186,-0.242849512660806,-0.0827024544060002,0,0
0.32,23.955602544186,-0.287763698423059,-0.0853555204614195,0,0
0.33,23.9877865153604,-0.242849512660806,-0.0880085865168388,0,0
0.34,23.955602544186,-0.242849512660806,-0.0904370816434469,0,0
0.35,23.8590506306626,-0.242849512660806,-0.0928655767700549,0,0
0.36,23.7732267075307,-0.242849512660806,-0.095294071896663,0,0
0.37,23.7946826883137,-0.287763698423059,-0.0979471379520823,0,0
0.38,23.7946826883137,-0.242849512660806,-0.100600204007502,0,0
0.39,23.7410427363563,-0.242849512660806,-0.10302869913411,0,0
0.4,23.6981307747903,-0.287763698423059,-0.105681765189529,0,0
0.41,23.6981307747903,-0.242849512660806,-0.108334831244948,0,0
0.42,23.6766747940074,-0.287763698423059,-0.110987897300368,0,0
0.43,23.6123068516585,-0.307772604848743,-0.113965578816727,0,0
0.44,23.580122880484,-0.307772604848743,-0.117043304865214,0,0
0.45,23.580122880484,-0.242849512660806,-0.119796415452762,0,0
0.46,23.580122880484,-0.344319672144806,-0.12273226137679,0,0
0.47,23.558666899701,-0.307772604848743,-0.125992722761758,0,0
0.48,23.5264829285266,-0.344319672144806,-0.129253184146725,0,0
0.49,23.5264829285266,-0.307772604848743,-0.132513645531693,0,0
0.5,23.4406590053947,-0.307772604848743,-0.135591371580181,0,0
0.51,23.4728429765692,-0.307772604848743,-0.138669097628668,0,0
0.52,23.3548350822628,-0.307772604848743,-0.141746823677155,0,0
0.53,23.3548350822628,-0.242849512660806,-0.144499934264703,0,0
0.54,23.2904671399139,-0.287763698423059,-0.147153000320122,0,0
0.55,23.2582831687394,-0.242849512660806,-0.149806066375542,0,0
0.56,23.1939152263905,-0.287763698423059,-0.152459132430961,0,0
0.57,23.1617312552161,-0.242849512660806,-0.15511219848638,0,0
0.58,23.1080913032587,-0.344319672144806,-0.158048044410408,0,0
0.59,23.1080913032587,-0.152406677359627,-0.160531676157931,0,0
0.6,23.0544513513012,-0.152406677359627,-0.162055742931527,0,0
0.61,22.9900834089523,-0.242849512660806,-0.164032023881629,0,0
0.62,22.9900834089523,-0.287763698423059,-0.166685089937048,0,0
0.63,22.9042594858204,-0.242849512660806,-0.169338155992468,0,0
0.64,22.872075514646,-0.242849512660806,-0.171766651119076,0,0
0.65,22.850619533863,-0.242849512660806,-0.174195146245684,0,0
0.66,22.8184355626886,-0.242849512660806,-0.176623641372292,0,0
0.67,22.7647956107311,-0.242849512660806,-0.1790521364989,0,0
0.68,22.7862515915141,-0.242849512660806,-0.181480631625508,0,0
0.69,22.7647956107311,-0.344319672144806,-0.184416477549536,0,0
0.7,22.6896996779907,-0.307772604848743,-0.187676938934504,0,0
0.71,22.6896996779907,-0.287763698423059,-0.190654620450863,0,0
0.72,22.6467877164248,-0.242849512660806,-0.193307686506282,0,0
0.73,22.5931477644674,-0.344319672144806,-0.19624353243031,0,0
0.74,22.5609637932929,-0.287763698423059,-0.19940394928315,0,0
0.75,22.5609637932929,-0.287763698423059,-0.20228158626738,0,0
0.76,22.5609637932929,-0.307772604848743,-0.205259267783739,0,0
0.77,22.53950781251,-0.287763698423059,-0.208236949300098,0,0
0.78,22.53950781251,-0.152406677359627,-0.210437801179012,0,0
0.79,22.53950781251,-0.242849512660806,-0.212414082129114,0,0
0.8,22.5073238413355,-0.344319672144806,-0.215349928053142,0,0
0.81,22.53950781251,-0.242849512660806,-0.21828577397717,0,0
0.82,22.475139870161,-0.242849512660806,-0.220714269103778,0,0
