Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,1.81303037616096,1.22069981391193,0,1046,78
0.01,1.81303037616096,1.24006941593834,0.0123038461492514,2394,0
0.02,2.18851003986294,1.18604208379289,0.0244344036479075,0,0
0.03,1.86667032811839,1.21089882952875,0.0364191082145157,0,0
0.04,2.15632606868848,1.24486472618953,0.0486979259931071,0,0
0.05,1.9310382704673,1.24006941593834,0.0611225967037464,0,0
0.06,1.98467822242472,1.1759522797279,0.0732027051820777,0,0
0.07,2.18851003986294,1.21089882952875,0.0851369607283609,0,0
0.08,2.00613420320769,1.19105493353289,0.0971467295436691,0,0
0.09,2.09195812633957,1.1759522797279,0.108981765609973,0,0
0.1,2.3601578861267,1.20101786623828,0.120866616339804,0,0
0.11,2.61762965552234,1.19105493353289,0.13282698033866,0,0
0.12,2.58544568434788,1.1759522797279,0.144662016404964,0,0
0.13,2.82146147296055,1.16577515150509,0.156370653561129,0,0
0.14,2.85364544413501,1.13469622493209,0.167873010443315,0,0
0.15,2.7892775017861,1.12414565895377,0.179167219862744,0,0
0.16,2.7892775017861,1.11883306725327,0.190382113493779,0,0
0.17,2.99310931922431,1.09188244859648,0.201435691073028,0,0
0.18,2.68199759787125,1.10813147778087,0.212435760704915,0,0
0.19,3.07893324235619,1.11883306725327,0.223570583430085,0,0
0.2,2.99310931922431,1.08091406745518,0.234569319103628,0,0
0.21,3.28276505979441,1.10813147778087,0.245514546829808,0,0
0.22,2.99310931922431,1.08091406745518,0.256459774555988,0,0
0.23,3.10038922313916,1.06983323975841,0.267213511092056,0,0
0.24,3.2183971174455,1.08091406745518,0.277967247628124,0,0
0.25,3.28276505979441,1.06424956223938,0.288693065776597,0,0
0.26,3.36858898292629,1.05299338573241,0.299279280516456,0,0
0.27,3.5724208003645,1.00671089647132,0.309577801927475,0,0
0.28,3.45441290605817,0.994803884563969,0.319585375832651,0,0
0.29,3.54023682919005,0.939356427165001,0.329256177391296,0,0
0.3,3.65824472349638,0.926584284847131,0.338585880951357,0,0
0.31,3.77625261780272,0.907088940749406,0.347754247079339,0,0
0.32,3.9264444832835,0.89385585308782,0.356758971048525,0,0
0.33,3.71188467545381,0.970551723548267,0.366081008931706,0,0
0.34,3.9264444832835,0.913633611791479,0.375501935608405,0,0
0.35,3.82989256976014,0.913633611791479,0.384638271726319,0,0
0.36,4.11954831033023,0.87363046856412,0.393574592128097,0,0
0.37,3.90498850250053,0.859882628777345,0.402242157614805,0,0
0.38,4.1410042911132,0.859882628777345,0.410840983902578,0,0
0.39,3.96935644484944,0.880423889821731,0.419542516495574,0,0
0.4,3.96935644484944,0.87363046856412,0.428312788287503,0,0
0.41,4.11954831033023,0.89385585308782,0.437150219895762,0,0
0.42,4.0015404160239,0.913633611791479,0.446187667220159,0,0
0.43,4.1410042911132,0.880423889821731,0.455157954728225,0,0
0.44,4.20537223346211,0.87363046856412,0.463928226520154,0,0
0.45,4.11954831033023,0.859882628777345,0.472595792006862,0,0
0.46,4.25901218541954,0.859882628777345,0.481194618294635,0,0
0.47,4.37702007972587,0.838838509355197,0.489688223985298,0,0
0.48,4.34483610855142,0.838838509355197,0.49807660907885,0,0
0.49,4.4306600316833,0.817252686922141,0.506357065060236,0,0
0.5,4.46284400285775,0.838838509355197,0.514637521041623,0,0
0.51,4.51648395481518,0.838838509355197,0.523025906135175,0,0
0.52,4.54866792598963,0.787551797420593,0.531157857669054,0,0
0.53,4.63449184912151,0.764519288915994,0.538918213100737,0,0
0.54,4.75249974342785,0.748770781210172,0.546484663451368,0,0
0.55,4.82759567616824,0.724506447382148,0.553851049594329,0,0
0.56,4.79541170499379,0.764519288915994,0.56129617827582,0,0
0.57,4.94560357047458,0.748770781210172,0.568862628626451,0,0
0.58,5.06361146478091,0.699400816272409,0.576103486613864,0,0
0.59,5.09579543595537,0.724506447382148,0.583223022932137,0,0
0.6,5.06361146478091,0.707868301287588,0.590384896675485,0,0
0.61,5.12797940712982,0.682150600287053,0.597334991183359,0,0
0.62,5.03142749360646,0.724506447382148,0.604368276421705,0,0
0.63,5.18161935908725,0.740770985277385,0.611694663585002,0,0
0.64,5.09579543595537,0.724506447382148,0.6190210507483,0,0
0.65,5.35326720535101,0.682150600287053,0.626054335986646,0,0
0.66,5.23525931104467,0.682150600287053,0.632875841989517,0,0
0.67,5.33181122456804,0.682150600287053,0.639697347992387,0,0
0.68,5.26744328221913,0.682150600287053,0.646518853995258,0,0
0.69,5.12797940712982,0.636984529361327,0.6531145296435,0,0
0.7,5.12797940712982,0.664452692929647,0.659621715754954,0,0
0.71,5.18161935908725,0.636984529361327,0.666128901866409,0,0
0.72,5.26744328221913,0.588361402387474,0.672255631525153,0,0
0.73,5.33181122456804,0.588361402387474,0.678139245549028,0,0
0.74,5.41763514769992,0.608277239546148,0.684122438758696,0,0
0.75,5.55709902278922,0.617994522884422,0.690253797570849,0,0
0.76,5.8574827537508,0.608277239546148,0.696385156383002,0,0
0.77,5.98621863844862,0.588361402387474,0.70236834959267,0,0
0.78,6.13641050392941,0.557154421434099,0.708095928711778,0,0
0.79,6.34024232136763,0.500840192573689,0.713385901781817,0,0
0.8,6.56553011958881,0.437333680009823,0.718076771144734,0,0
0.81,6.81227389859297,0.476454445006785,0.722645711769817,0,0
0.82,7.144841600729,0.362878212138203,0.726842375055542,0,0
0.83,7.56323322599691,0.346070175946087,0.730387116995964,0,0
0.84,7.76706504343513,0.245325122751503,0.733344093489452,0,0
0.85,7.91725690891592,0.024581802755792,0.734693628116988,0,0
0.86,8.0030808320478,0.024581802755792,0.734939446144546,0,0
0.87,8.06744877439671,-0.152406677359627,0.734300321771527,0,0
0.88,8.12108872635413,-0.152406677359627,0.732776254997931,0,0
0.89,8.17472867831156,-0.152406677359627,0.731252188224334,0,0
0.9,8.23909662066047,-0.242849512660806,0.729275907274232,0,0
0.91,8.33564853418383,-0.242849512660806,0.726847412147624,0,0
0.92,8.36783250535829,-0.242849512660806,0.724418917021016,0,0
0.93,8.38928848614126,-0.242849512660806,0.721990421894408,0,0
0.94,8.50729638044759,-0.242849512660806,0.7195619267678,0,0
0.95,9.01151192884739,-0.187466864989695,0.717410344879548,0,0
0.96,9.22607173667709,-0.287763698423059,0.715034192062484,0,0
0.97,9.49427149646421,-0.242849512660806,0.712381126007064,0,0
0.98,9.80538321781728,0.111894124921677,0.711726349068369,0,0
0.99,10.1808628815193,-0.242849512660806,0.711071572129673,0,0
1,10.5027025932638,-0.152406677359627,0.709095291179571,0,0
1.01,10.8138143146169,-0.152406677359627,0.707571224405975,0,0
1.02,11.0712860840125,-0.152406677359627,0.706047157632378,0,0
1.03,11.3073018726252,-0.152406677359627,0.704523090858782,0,0
1.04,11.4467657477145,-0.152406677359627,0.702999024085186,0,0
1.05,11.5325896708464,-0.287763698423059,0.700798172206272,0,0
1.06,11.6291415843697,-0.242849512660806,0.698145106150853,0,0
1.07,11.7256934978931,-0.287763698423059,0.695492040095434,0,0
1.08,11.811517421025,-0.242849512660806,0.692838974040014,0,0
1.09,11.9080693345483,-0.242849512660806,0.690410478913406,0,0
1.1,11.9938932576802,-0.307772604848743,0.687657368325859,0,0
1.11,12.0260772288547,-0.242849512660806,0.684904257738311,0,0
1.12,12.144085123161,-0.242849512660806,0.682475762611703,0,0
1.13,12.2835489982503,-0.344319672144806,0.679539916687675,0,0
1.14,12.4444688541226,-0.344319672144806,0.676096719966227,0,0
1.15,12.6161167003863,-0.344319672144806,0.672653523244778,0,0
1.16,12.7555805754756,-0.344319672144806,0.66921032652333,0,0
1.17,12.8843164601735,-0.307772604848743,0.665949865138363,0,0
1.18,13.0345083256543,-0.344319672144806,0.662689403753395,0,0
1.19,13.2168841623095,-0.377343473451487,0.659081088025413,0,0
1.2,13.3885320085733,-0.344319672144806,0.655472772297432,0,0
1.21,13.5709078452285,-0.344319672144806,0.652029575575984,0,0
1.22,13.7425556914923,-0.344319672144806,0.648586378854536,0,0
1.23,13.9249315281475,-0.344319672144806,0.645143182133088,0,0
1.24,14.1394913359772,-0.287763698423059,0.641982765280248,0,0
1.25,14.3433231534154,-0.287763698423059,0.639105128296018,0,0
1.26,14.5471549708536,-0.287763698423059,0.636227491311787,0,0
1.27,14.6866188459429,-0.287763698423059,0.633349854327557,0,0
1.28,14.9119066441641,-0.242849512660806,0.630696788272137,0,0
1.29,15.0942824808194,-0.344319672144806,0.627760942348109,0,0
1.3,15.2337463559087,-0.344319672144806,0.624317745626661,0,0
1.31,15.3195702790406,-0.287763698423059,0.621157328773822,0,0
1.32,15.3839382213895,-0.242849512660806,0.618504262718402,0,0
1.33,15.4697621445214,-0.242849512660806,0.616075767591794,0,0
1.34,15.5019461156958,-0.307772604848743,0.613322657004246,0,0
1.35,15.5984980292192,-0.307772604848743,0.610244930955759,0,0
1.36,15.5663140580447,-0.242849512660806,0.607491820368211,0,0
1.37,15.6199540100021,-0.307772604848743,0.604738709780663,0,0
1.38,15.6843219523511,-0.344319672144806,0.601478248395696,0,0
1.39,15.7379619043085,-0.307772604848743,0.598217787010728,0,0
1.4,15.7701458754829,-0.307772604848743,0.595140060962241,0,0
1.41,15.8130578370489,-0.344319672144806,0.591879599577273,0,0
