Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,13.4743559317051,-0.216932836689902,0,737,78
0.01,13.5387238740541,-0.152406677359627,-0.00184669757024765,1972,0
0.02,13.5709078452285,-0.152406677359627,-0.00337076434384392,3239,0
0.03,13.6245477971859,-0.152406677359627,-0.0048948311174402,0,0
0.04,13.6567317683604,-0.216932836689902,-0.00674152868768785,0,0
0.05,13.6781877491434,-0.152406677359627,-0.0085882262579355,0,0
0.06,13.7103717203178,-0.152406677359627,-0.0101122930315318,0,0
0.07,13.7103717203178,-0.152406677359627,-0.011636359805128,0,0
0.08,13.7103717203178,0.111894124921677,-0.0118389225673178,0,0
0.09,13.6567317683604,-0.152406677359627,-0.0120414853295076,0,0
0.1,13.6567317683604,0.111894124921677,-0.0122440480916973,0,0
0.11,13.6245477971859,0.111894124921677,-0.0111251068424805,0,0
0.12,13.5387238740541,-0.152406677359627,-0.0113276696046703,0,0
0.13,13.5387238740541,-0.152406677359627,-0.0128517363782666,0,0
0.14,13.5065399028796,0.111894124921677,-0.0130542991404563,0,0
0.15,13.5065399028796,0.111894124921677,-0.0119353578912396,0,0
0.16,13.4528999509222,0.111894124921677,-0.0108164166420228,0,0
0.17,13.4743559317051,0.111894124921677,-0.00969747539280602,0,0
0.18,13.4528999509222,0.111894124921677,-0.00857853414358925,0,0
0.19,13.4743559317051,0.111894124921677,-0.00745959289437249,0,0
0.2,13.3885320085733,-0.152406677359627,-0.00766215565656224,0,0
0.21,13.3885320085733,0.111894124921677,-0.007864718418752,0,0
0.22,13.3348920566158,0.19066293693981,-0.00635193310944456,0,0
0.23,13.2812521046584,0.111894124921677,-0.00483914780013713,0,0
0.24,13.1739722007436,-0.152406677359627,-0.00504171056232688,0,0
0.25,13.1525162199606,0.111894124921677,-0.00524427332451664,0,0
0.26,13.0881482776117,0.111894124921677,-0.00412533207529987,0,0
0.27,13.0666922968287,-0.152406677359627,-0.00432789483748963,0,0
0.28,13.0881482776117,-0.152406677359627,-0.0058519616110859,0,0
0.29,13.0345083256543,-0.152406677359627,-0.00737602838468218,0,0
0.3,13.0345083256543,0.19066293693981,-0.00718474708678126,0,0
0.31,12.9701403833053,0.111894124921677,-0.00567196177747383,0,0
0.32,13.0023243544798,0.111894124921677,-0.00455302052825706,0,0
0.33,13.0345083256543,-0.152406677359627,-0.00475558329044682,0,0
0.34,13.0345083256543,-0.242849512660806,-0.00673186424054898,0,0
0.35,13.0345083256543,-0.242849512660806,-0.00916035936715704,0,0
0.36,13.0666922968287,-0.242849512660806,-0.0115888544937651,0,0
0.37,13.1203322487861,-0.152406677359627,-0.0135651354438673,0,0
0.38,13.1525162199606,-0.242849512660806,-0.0155414163939694,0,0
0.39,13.1739722007436,-0.242849512660806,-0.0179699115205775,0,0
0.4,13.1739722007436,-0.242849512660806,-0.0203984066471856,0,0
0.41,13.1739722007436,-0.152406677359627,-0.0223746875972877,0,0
0.42,13.249068133484,-0.242849512660806,-0.0243509685473899,0,0
0.43,13.249068133484,-0.242849512660806,-0.026779463673998,0,0
0.44,13.2812521046584,0.111894124921677,-0.0274342406126936,0,0
0.45,13.3348920566158,-0.216932836689902,-0.0279594341715347,0,0
0.46,13.3348920566158,0.111894124921677,-0.0284846277303759,0,0
0.47,13.3670760277903,-0.152406677359627,-0.0286871904925656,0,0
0.48,13.3670760277903,-0.152406677359627,-0.0302112572661619,0,0
0.49,13.3885320085733,0.111894124921677,-0.0304138200283516,0,0
0.5,13.4207159797477,0.111894124921677,-0.0292948787791349,0,0
0.51,13.4743559317051,-0.152406677359627,-0.0294974415413246,0,0
0.52,13.5065399028796,-0.152406677359627,-0.0310215083149209,0,0
0.53,13.5387238740541,-0.152406677359627,-0.0325455750885172,0,0
0.54,13.5709078452285,-0.152406677359627,-0.0340696418621135,0,0
0.55,13.6245477971859,-0.152406677359627,-0.0355937086357097,0,0
0.56,13.7103717203178,-0.152406677359627,-0.037117775409306,0,0
0.57,13.7747396626667,0.111894124921677,-0.0373203381714958,0,0
0.58,13.8712915761901,-0.152406677359627,-0.0375229009336855,0,0
0.59,13.8712915761901,-0.152406677359627,-0.0390469677072818,0,0
0.6,13.8927475569731,-0.242849512660806,-0.041023248657384,0,0
0.61,13.9249315281475,-0.152406677359627,-0.0429995296074861,0,0
0.62,13.8927475569731,-0.152406677359627,-0.0445235963810824,0,0
0.63,13.9249315281475,-0.152406677359627,-0.0460476631546787,0,0
0.64,13.9678434897135,0.111894124921677,-0.0462502259168684,0,0
0.65,13.9678434897135,0.111894124921677,-0.0451312846676517,0,0
0.66,14.0000274608879,0.111894124921677,-0.0440123434184349,0,0
0.67,14.0214834416709,-0.152406677359627,-0.0442149061806246,0,0
0.68,14.1073073648028,0.111894124921677,-0.0444174689428144,0,0
0.69,14.1394913359772,0.111894124921677,-0.0432985276935976,0,0
0.7,14.1716753071517,-0.152406677359627,-0.0435010904557874,0,0
0.71,14.1931312879346,-0.152406677359627,-0.0450251572293837,0,0
0.72,14.289683201458,0.111894124921677,-0.0452277199915734,0,0
0.73,14.289683201458,-0.152406677359627,-0.0454302827537632,0,0
0.74,14.3433231534154,-0.152406677359627,-0.0469543495273594,0,0
0.75,14.3433231534154,-0.152406677359627,-0.0484784163009557,0,0
0.76,14.3755071245899,-0.242849512660806,-0.0504546972510579,0,0
0.77,14.3969631053729,-0.152406677359627,-0.0524309782011601,0,0
0.78,14.3755071245899,-0.242849512660806,-0.0544072591512622,0,0
0.79,14.3755071245899,-0.152406677359627,-0.0563835401013644,0,0
0.8,14.3755071245899,-0.152406677359627,-0.0579076068749607,0,0
0.81,14.3433231534154,-0.216932836689902,-0.0597543044452083,0,0
0.82,14.311139182241,0.111894124921677,-0.0602794980040494,0,0
0.83,14.2574992302835,-0.152406677359627,-0.0604820607662392,0,0
0.84,14.3433231534154,-0.152406677359627,-0.0620061275398355,0,0
0.85,14.289683201458,-0.152406677359627,-0.0635301943134317,0,0
0.86,14.2574992302835,0.111894124921677,-0.0637327570756215,0,0
0.87,14.2574992302835,-0.152406677359627,-0.0639353198378113,0,0
0.88,14.1931312879346,0.111894124921677,-0.064137882600001,0,0
0.89,14.1394913359772,-0.152406677359627,-0.0643404453621908,0,0
0.9,14.0858513840198,-0.152406677359627,-0.065864512135787,0,0
0.91,14.0214834416709,0.111894124921677,-0.0660670748979768,0,0
0.92,14.0000274608879,-0.152406677359627,-0.0662696376601666,0,0
0.93,13.8927475569731,-0.152406677359627,-0.0677937044337628,0,0
0.94,13.8391076050156,0.111894124921677,-0.0679962671959526,0,0
0.95,13.7747396626667,0.111894124921677,-0.0668773259467358,0,0
0.96,13.6567317683604,0.111894124921677,-0.0657583846975191,0,0
0.97,13.5923638260115,-0.242849512660806,-0.0664131616362147,0,0
0.98,13.5065399028796,-0.152406677359627,-0.0683894425863169,0,0
0.99,13.4528999509222,-0.152406677359627,-0.0699135093599131,0,0
1,13.4528999509222,-0.242849512660806,-0.0718897903100153,0,0
1.01,13.3670760277903,-0.152406677359627,-0.0738660712601175,0,0
1.02,13.3885320085733,-0.152406677359627,-0.0753901380337137,0,0
1.03,13.3670760277903,-0.152406677359627,-0.07691420480731,0,0
1.04,13.2812521046584,-0.242849512660806,-0.0788904857574122,0,0
1.05,13.2812521046584,-0.242849512660806,-0.0813189808840202,0,0
1.06,13.3027080854414,-0.242849512660806,-0.0837474760106283,0,0
1.07,13.3027080854414,-0.152406677359627,-0.0857237569607305,0,0
1.08,13.249068133484,-0.152406677359627,-0.0872478237343267,0,0
1.09,13.2168841623095,0.111894124921677,-0.0874503864965165,0,0
1.1,13.0666922968287,-0.152406677359627,-0.0876529492587062,0,0
1.11,13.0023243544798,0.111894124921677,-0.087855512020896,0,0
1.12,12.9701403833053,-0.287763698423059,-0.0887348598884029,0,0
1.13,13.1203322487861,0.111894124921677,-0.0896142077559098,0,0
1.14,13.2168841623095,0.111894124921677,-0.0884952665066931,0,0
1.15,13.2168841623095,-0.152406677359627,-0.0886978292688828,0,0
1.16,13.3348920566158,0.111894124921677,-0.0889003920310726,0,0
