Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,12.3479169405992,-0.287763698423059,0,360,78
0.01,12.2835489982503,-0.242849512660806,-0.00265306605541932,1042,0
0.02,12.3479169405992,0.0245818027557917,-0.00374440460494439,1545,0
0.03,12.2835489982503,-0.242849512660806,-0.00483574315446947,2279,0
0.04,12.3157329694248,-0.152406677359627,-0.00681202410457163,3042,0
0.05,12.2299090462929,-0.152406677359627,-0.00833609087816791,0,0
0.06,12.2299090462929,-0.152406677359627,-0.00986015765176418,0,0
0.07,12.1977250751184,-0.152406677359627,-0.0113842244253605,0,0
0.08,12.1977250751184,-0.307772604848743,-0.0136851208364023,0,0
0.09,12.1977250751184,-0.307772604848743,-0.0167628468848897,0,0
0.1,12.1977250751184,-0.242849512660806,-0.0195159574724375,0,0
0.11,12.2299090462929,-0.242849512660806,-0.0219444525990455,0,0
0.12,12.2299090462929,-0.307772604848743,-0.0246975631865933,0,0
0.13,12.2299090462929,-0.307772604848743,-0.0277752892350807,0,0
0.14,12.2299090462929,-0.307772604848743,-0.0308530152835681,0,0
0.15,12.2513650270759,-0.242849512660806,-0.0336061258711159,0,0
0.16,12.2299090462929,-0.307772604848743,-0.0363592364586636,0,0
0.17,12.2299090462929,-0.307772604848743,-0.039436962507151,0,0
0.18,12.1977250751184,-0.307772604848743,-0.0425146885556385,0,0
0.19,12.144085123161,-0.307772604848743,-0.0455924146041259,0,0
0.2,12.144085123161,-0.242849512660806,-0.0483455251916736,0,0
0.21,12.165541103944,-0.307772604848743,-0.0510986357792214,0,0
0.22,12.1119011519865,-0.307772604848743,-0.0541763618277088,0,0
0.23,12.144085123161,-0.242849512660806,-0.0569294724152565,0,0
0.24,12.165541103944,-0.307772604848743,-0.0596825830028043,0,0
0.25,12.1977250751184,-0.287763698423059,-0.0626602645191633,0,0
0.26,12.2299090462929,-0.307772604848743,-0.0656379460355223,0,0
0.27,12.2513650270759,-0.307772604848743,-0.0687156720840097,0,0
0.28,12.2835489982503,-0.307772604848743,-0.0717933981324971,0,0
0.29,12.3157329694248,-0.152406677359627,-0.074094294543539,0,0
0.3,12.3479169405992,-0.152406677359627,-0.0756183613171353,0,0
0.31,12.3479169405992,-0.152406677359627,-0.0771424280907315,0,0
