Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,1.72720645302908,-0.462476245820271,0,85,84
0.01,1.69502248185463,-0.499632233191375,-0.00481054239505823,524,0
0.02,1.66283851068017,-0.522938264783069,-0.00992339488493045,934,0
0.03,1.69502248185463,-0.499632233191375,-0.0150362473748027,1338,0
0.04,1.6413825298972,-0.499632233191375,-0.0200325697067164,1766,0
0.05,1.66283851068017,-0.499632233191375,-0.0250288920386302,2161,0
0.06,1.66283851068017,-0.462476245820271,-0.0298394344336884,2545,0
0.07,1.69502248185463,-0.499632233191375,-0.0346499768287466,2926,0
0.08,1.6413825298972,-0.522938264783069,-0.0397628293186189,3309,0
0.09,1.60919855872275,-0.499632233191375,-0.0448756818084911,3721,0
0.1,1.57701458754829,-0.499632233191375,-0.0498720041404048,4149,0
0.11,1.49119066441641,-0.462476245820271,-0.0546825465354631,0,0
0.12,1.52337463559087,-0.462476245820271,-0.0593073089936658,0,0
0.13,1.46973468363344,-0.462476245820271,-0.0639320714518685,0,0
0.14,1.46973468363344,-0.499632233191375,-0.0687426138469267,0,0
0.15,1.46973468363344,-0.422061828944791,-0.0733510841576075,0,0
0.16,1.49119066441641,-0.462476245820271,-0.0777737745314328,0,0
0.17,1.49119066441641,-0.462476245820271,-0.0823985369896355,0,0
0.18,1.46973468363344,-0.422061828944791,-0.0868212273634608,0,0
0.19,1.49119066441641,-0.499632233191375,-0.0914296976741417,0,0
0.2,1.49119066441641,-0.422061828944791,-0.0960381679848225,0,0
0.21,1.49119066441641,-0.499632233191375,-0.100646638295503,0,0
0.22,1.49119066441641,-0.422061828944791,-0.105255108606184,0,0
0.23,1.52337463559087,-0.462476245820271,-0.109677798980009,0,0
0.24,1.46973468363344,-0.462476245820271,-0.114302561438212,0,0
0.25,1.40536674128453,-0.422061828944791,-0.118725251812037,0,0
0.26,1.43755071245899,-0.422061828944791,-0.122945870101485,0,0
0.27,1.37318277011008,-0.377343473451487,-0.126942896613467,0,0
0.28,1.35172678932711,-0.377343473451487,-0.130716331347982,0,0
0.29,1.31954281815265,-0.377343473451487,-0.134489766082497,0,0
0.3,1.2873588469782,-0.422061828944791,-0.138486792594478,0,0
0.31,1.2873588469782,-0.422061828944791,-0.142707410883926,0,0
0.32,1.26590286619523,-0.422061828944791,-0.146928029173374,0,0
0.33,1.26590286619523,-0.422061828944791,-0.151148647462822,0,0
0.34,1.23371889502077,-0.422061828944791,-0.15536926575227,0,0
0.35,1.20153492384632,-0.422061828944791,-0.159589884041718,0,0
0.36,1.16935095267186,-0.422061828944791,-0.163810502331165,0,0
0.37,1.16935095267186,-0.422061828944791,-0.168031120620613,0,0
0.38,1.14789497188889,-0.377343473451487,-0.172028147132595,0,0
0.39,1.08352702953998,-0.422061828944791,-0.176025173644576,0,0
0.4,1.11571100071444,-0.422061828944791,-0.180245791934024,0,0
0.41,1.08352702953998,-0.392815640118486,-0.18432017927934,0,0
0.42,1.08352702953998,-0.392815640118486,-0.188248335680525,0,0
0.43,1.02988707758256,-0.422061828944791,-0.192322723025842,0,0
0.44,1.02988707758256,-0.422061828944791,-0.19654334131529,0,0
0.45,1.02988707758256,-0.392815640118486,-0.200617728660606,0,0
0.46,1.02988707758256,-0.392815640118486,-0.204545885061791,0,0
0.47,1.02988707758256,-0.392815640118486,-0.208474041462976,0,0
0.48,0.997703106408104,-0.422061828944791,-0.212548428808292,0,0
0.49,0.997703106408104,-0.392815640118486,-0.216622816153608,0,0
0.5,0.976247125625134,-0.392815640118486,-0.220550972554793,0,0
0.51,0.976247125625134,-0.392815640118486,-0.224479128955978,0,0
0.52,0.976247125625134,-0.392815640118486,-0.228407285357163,0,0
0.53,0.976247125625134,-0.287763698423059,-0.231810182049871,0,0
0.54,0.976247125625134,-0.344319672144806,-0.23497059890271,0,0
0.55,0.976247125625134,-0.344319672144806,-0.238413795624158,0,0
0.56,0.933335164059194,-0.344319672144806,-0.241856992345606,0,0
0.57,0.901151192884739,-0.344319672144806,-0.245300189067054,0,0
0.58,0.901151192884739,-0.344319672144806,-0.248743385788502,0,0
0.59,0.868967221710284,-0.344319672144806,-0.25218658250995,0,0
0.6,0.847511240927314,-0.287763698423059,-0.25534699936279,0,0
0.61,0.815327269752859,-0.287763698423059,-0.25822463634702,0,0
0.62,0.815327269752859,-0.287763698423059,-0.261102273331251,0,0
0.63,0.783143298578404,-0.344319672144806,-0.26426269018409,0,0
0.64,0.761687317795434,-0.287763698423059,-0.267423107036929,0,0
0.65,0.783143298578404,-0.287763698423059,-0.27030074402116,0,0
0.66,0.761687317795434,-0.287763698423059,-0.273178381005391,0,0
0.67,0.729503346620979,-0.287763698423059,-0.276056017989621,0,0
0.68,0.697319375446524,-0.287763698423059,-0.278933654973852,0,0
0.69,0.665135404272069,-0.242849512660806,-0.281586721029271,0,0
0.7,0.643679423489099,-0.287763698423059,-0.28423978708469,0,0
0.71,0.611495452314644,-0.242849512660806,-0.28689285314011,0,0
0.72,0.579311481140189,-0.242849512660806,-0.289321348266718,0,0
0.73,0.525671529182764,-0.242849512660806,-0.291749843393326,0,0
0.74,0.525671529182764,-0.307772604848743,-0.294502953980874,0,0
0.75,0.461303586833854,-0.307772604848743,-0.297580680029361,0,0
0.76,0.375479663701974,-0.307772604848743,-0.300658406077848,0,0
0.77,0.32183971174455,-0.242849512660806,-0.303411516665396,0,0
0.78,0.289655740570095,-0.307772604848743,-0.306164627252944,0,0
0.79,0.203831817438215,-0.242849512660806,-0.308917737840492,0,0
0.8,0.15019186548079,-0.242849512660806,-0.3113462329671,0,0
0.81,0.0858239231318799,-0.187466864989695,-0.313497814855352,0,0
0.82,0.0643679423489099,-0.242849512660806,-0.315649396743605,0,0
0.83,0,-0.187466864989695,-0.317800978631857,0,0
0.84,-0.0750959327403949,0.19066293693981,0,0,0
0.85,-0.139463875089305,0.19066293693981,0.0019066293693981,0,0
0.86,-0.160919855872275,0.19066293693981,0.0038132587387962,0,0
0.87,-0.25747176939564,0.19066293693981,0.0057198881081943,0,0
0.88,-0.36475167331049,0.245325122751503,0.00789982840665087,0,0
0.89,-0.514943538791279,0.245325122751503,0.0103530796341659,0,0
0.9,-0.600767461923159,0.268515262170148,0.0129222815587742,0,0
0.91,-0.718775356229494,0.30972973113479,0.0158135065252989,0,0
0.92,-0.836783250535829,0.30972973113479,0.0189108038366468,0,0
0.93,-0.922607173667709,0.346070175946087,0.0221898033720511,0,0
0.94,-1.01915908719107,0.346070175946087,0.025650505131512,0,0
0.95,-1.14789497188889,0.268515262170148,0.0287234323220932,0,0
0.96,-1.2873588469782,0.346070175946087,0.0317963595126744,0,0
0.97,-1.46973468363344,0.394350931500288,0.0354984650499063,0,0
0.98,-1.60919855872275,0.394350931500288,0.0394419743649091,0,0
0.99,-1.81303037616096,0.46378099141886,0.0437326339795049,0,0
1,-1.98467822242472,0.500840192573689,0.0485557398994676,0,0
1.01,-2.18851003986294,0.500840192573689,0.0535641418252045,0,0
1.02,-2.29578994377779,0.524092509799345,0.0586888053370697,0,0
1.03,-2.38161386690967,0.578146270120367,0.0641999992366682,0,0
1.04,-2.64981362669679,0.608277239546148,0.0701321167850008,0,0
1.05,-2.70345357865422,0.617994522884422,0.0762634755971537,0,0
1.06,-2.85364544413501,0.608277239546148,0.0823948344093065,0,0
1.07,-2.90728539609243,0.655424557806768,0.0887133433960711,0,0
1.08,-2.90728539609243,0.664452692929647,0.0953127296497532,0,0
1.09,-3.0038373096158,0.699400816272409,0.102131997195763,0,0
1.1,-3.28276505979441,0.699400816272409,0.109126005358488,0,0
1.11,-3.20766912705401,0.724506447382148,0.11624554167676,0,0
1.12,-3.25058108861995,0.724506447382148,0.123490606150582,0,0
1.13,-3.18621314627104,0.699400816272409,0.130610142468855,0,0
1.14,-3.36858898292629,0.707868301287588,0.137646488056655,0,0
1.15,-3.18621314627104,0.748770781210172,0.144929683469143,0,0
1.16,-3.28276505979441,0.748770781210172,0.152417391281245,0,0
1.17,-3.33640501175183,0.724506447382148,0.159783777424207,0,0
1.18,-3.28276505979441,0.764519288915994,0.167228906105697,0,0
1.19,-3.48659687723262,0.707868301287588,0.174590844056715,0,0
1.2,-3.36858898292629,0.764519288915994,0.181952782007733,0,0
1.21,-3.33640501175183,0.740770985277385,0.1894792333787,0,0
1.22,-3.36858898292629,0.740770985277385,0.196886943231474,0,0
1.23,-3.40077295410074,0.740770985277385,0.204294653084248,0,0
1.24,-3.18621314627104,0.787551797420593,0.211936266997738,0,0
1.25,-3.20766912705401,0.787551797420593,0.219811784971944,0,0
1.26,-3.54023682919005,0.740770985277385,0.227453398885434,0,0
1.27,-3.5724208003645,0.740770985277385,0.234861108738207,0,0
1.28,-3.48659687723262,0.764519288915994,0.242387560109174,0,0
1.29,-3.5724208003645,0.809929579726655,0.250259804452388,0,0
1.3,-3.42222893488371,0.787551797420593,0.258247211338124,0,0
1.31,-3.45441290605817,0.724506447382148,0.265807502562137,0,0
1.32,-3.50805285801559,0.748770781210172,0.273173888705099,0,0
1.33,-3.45441290605817,0.787551797420593,0.280855501598253,0,0
1.34,-3.36858898292629,0.787551797420593,0.288731019572459,0,0
1.35,-3.42222893488371,0.787551797420593,0.296606537546665,0,0
1.36,-3.42222893488371,0.724506447382148,0.304166828770678,0,0
1.37,-3.28276505979441,0.707868301287588,0.311328702514027,0,0
1.38,-3.36858898292629,0.724506447382148,0.318490576257376,0,0
1.39,-3.28276505979441,0.682150600287053,0.325523861495722,0,0
1.4,-3.12184520392213,0.699400816272409,0.332431618578519,0,0
1.41,-3.28276505979441,0.664452692929647,0.339250886124529,0,0
1.42,-3.20766912705401,0.682150600287053,0.345983902590613,0,0
1.43,-3.15402917509659,0.699400816272409,0.35289165967341,0,0
1.44,-3.06820525196471,0.724506447382148,0.360011195991683,0,0
1.45,-3.15402917509659,0.655424557806768,0.366910851017628,0,0
1.46,-3.15402917509659,0.664452692929647,0.37351023727131,0,0
1.47,-3.18621314627104,0.682150600287053,0.380243253737393,0,0
1.48,-3.08966123274768,0.724506447382148,0.387276538975739,0,0
1.49,-3.18621314627104,0.699400816272409,0.394396075294012,0,0
1.5,-3.20766912705401,0.699400816272409,0.401390083456736,0,0
1.51,-3.18621314627104,0.740770985277385,0.408590942464485,0,0
1.52,-3.18621314627104,0.699400816272409,0.415791801472234,0,0
1.53,-3.18621314627104,0.707868301287588,0.422828147060034,0,0
1.54,-3.12184520392213,0.699400816272409,0.429864492647834,0,0
1.55,-3.12184520392213,0.699400816272409,0.436858500810558,0,0
1.56,-2.97165333844134,0.707868301287588,0.443894846398358,0,0
1.57,-3.12184520392213,0.699400816272409,0.450931191986158,0,0
1.58,-3.0038373096158,0.682150600287053,0.457838949068955,0,0
1.59,-2.97165333844134,0.664452692929647,0.464571965535039,0,0
1.6,-2.93946936726689,0.682150600287053,0.471304982001122,0,0
1.61,-2.97165333844134,0.655424557806768,0.477992857791591,0,0
1.62,-3.03602128079025,0.664452692929647,0.484592244045273,0,0
